ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 8 de abril,1,0,3.0,1,0,2008,no indicado,1 planta,1,0,36304470,8,,Casas-Ibañez,"Andrés Moyá, 1"," Andrés Moyá, 1 , Casas-Ibañez , La Manchuela, Albacete ",,"La Manchuela, Albacete",419,380,2019-04-12,270000,0,5.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,,no indicado,2 plantas,1,0,37879509,4,,Villavaliente,"Calle Gobernador Carril, 9"," Calle Gobernador Carril, 9 , Villavaliente , La Manchuela, Albacete ",,"La Manchuela, Albacete",65,130,2019-04-12,40000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de noviembre,0,0,1.0,0,1,,,2 plantas,0,0,81735005,3,,Valdeganga,"Puente Torres, 7"," Puente Torres, 7 , Valdeganga , La Manchuela, Albacete ",,"La Manchuela, Albacete",200,,2019-04-12,97000,0,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,1,,no indicado,2 plantas,1,1,81781388,5,,Fuentealbilla,"Calle Monjas, 14"," Calle Monjas, 14 , Fuentealbilla , La Manchuela, Albacete ",,"La Manchuela, Albacete",400,140,2019-04-12,110000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,1,1,,no indicado,2 plantas,1,0,82535112,3,,Casas de Ves,"Calle Alejo Cano, 6"," Calle Alejo Cano, 6 , Casas de Ves , La Manchuela, Albacete ",,"La Manchuela, Albacete",257,171,2019-04-12,48000,0,5.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,1,2.0,1,0,,en trámite,2 plantas,1,1,83913787,4,,Jorquera,"Avenida Romeria de la Virgen de Cubas, 7"," Avenida Romeria de la Virgen de Cubas, 7 , Jorquera , La Manchuela, Albacete ",,"La Manchuela, Albacete",171,,2019-04-12,97000,0,4.0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,3.0,0,0,,en trámite,,1,0,81575335,4,,Madrigueras,Avenida de Levante," Avenida de Levante , Madrigueras , La Manchuela, Albacete ",,"La Manchuela, Albacete",212,,2019-04-12,76050,0,4.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,1,0,2010,no indicado,,0,0,31701991,0,,Jorquera,," , Jorquera , La Manchuela, Albacete ",,"La Manchuela, Albacete",111,,2019-04-12,65000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,1,0,81476998,0,,Villavaliente,," , Villavaliente , La Manchuela, Albacete ",,"La Manchuela, Albacete",146,145,2019-04-12,85000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,,,2 plantas,0,0,37830312,4,,Abengibre,"Plaza de la constitución, 2"," Plaza de la constitución, 2 , Abengibre , La Manchuela, Albacete ",,"La Manchuela, Albacete",68,57,2019-04-12,27301,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,1,0,4.0,1,0,2012,en trámite,2 plantas,0,1,84237442,2,,Alborea,Calle Casas Ibáñez," Calle Casas Ibáñez , Alborea , La Manchuela, Albacete ",,"La Manchuela, Albacete",14000,,2019-04-12,218500,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,3.0,0,0,2008,no indicado,,1,0,84824379,4,,Motilleja,," , Motilleja , La Manchuela, Albacete ",,"La Manchuela, Albacete",180,160,2019-04-12,122500,0,4.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,3.0,0,1,,,3 plantas,0,0,32918993,5,,La Recueja,"Calle alcalá, 3"," Calle alcalá, 3 , La Recueja , La Manchuela, Albacete ",,"La Manchuela, Albacete",98,,2019-04-12,205000,0,7.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,0,4.0,1,0,2003,en trámite,planta 1ª exterior,1,0,33778282,1,0,La Recueja,"olmo, 16"," olmo, 16 , La Recueja , La Manchuela, Albacete ",,"La Manchuela, Albacete",100,,2019-04-12,60800,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,0,1,1940,no indicado,,1,1,82880475,3,,Fuentealbilla,," , Fuentealbilla , La Manchuela, Albacete ",,"La Manchuela, Albacete",200,90,2019-04-12,68000,1,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,2.0,1,0,,en trámite,,0,0,39124237,8,,Alborea,"Calle Umbría, 5"," Calle Umbría, 5 , Alborea , La Manchuela, Albacete ",,"La Manchuela, Albacete",300,,2019-04-12,105000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,0,3.0,1,0,2002,en trámite,3 plantas,1,1,39186021,4,,Casas-Ibañez,"Calle Jardín, 27"," Calle Jardín, 27 , Casas-Ibañez , La Manchuela, Albacete ",,"La Manchuela, Albacete",298,,2019-04-12,160000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de marzo,1,0,4.0,1,0,2012,no indicado,,0,0,84116600,2,,Alborea,"POLIGONO 11, PARCELA 3100 s/n"," POLIGONO 11, PARCELA 3100 s/n , Alborea , La Manchuela, Albacete ",,"La Manchuela, Albacete",14000,185,2019-04-12,218500,0,4.0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,,1,0,39239393,4,,Madrigueras,Calle Santo," Calle Santo , Madrigueras , La Manchuela, Albacete ",,"La Manchuela, Albacete",209,,2019-04-12,79400,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2006,,,1,0,82674965,4,,Madrigueras,"Calle Doctor Marañón, 22"," Calle Doctor Marañón, 22 , Madrigueras , La Manchuela, Albacete ",,"La Manchuela, Albacete",179,,2019-04-12,100200,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,1,0,2000,no indicado,2 plantas,1,0,37400636,2,,Motilleja,," , Motilleja , La Manchuela, Albacete ",,"La Manchuela, Albacete",301,,2019-04-12,138500,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,1,4.0,0,0,2000,no indicado,,0,1,81230059,2,,Motilleja,," , Motilleja , La Manchuela, Albacete ",,"La Manchuela, Albacete",240,225,2019-04-12,255000,1,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,3.0,0,0,1920,no indicado,,0,0,39569596,0,,Alcalá del Jucar,," , Alcalá del Jucar , La Manchuela, Albacete ",,"La Manchuela, Albacete",300,275,2019-04-12,332000,0,7.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,2.0,1,0,,en trámite,4 plantas,0,0,34563261,2,,Navas de Jorquera,"Calle oriente, 6"," Calle oriente, 6 , Navas de Jorquera , La Manchuela, Albacete ",,"La Manchuela, Albacete",222,186,2019-04-12,130000,0,3.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,2.0,1,0,,no indicado,3 plantas,1,0,36585770,2,,Carcelén,Calle de alatoz s/n," Calle de alatoz s/n , Carcelén , La Manchuela, Albacete ",,"La Manchuela, Albacete",200,160,2019-04-12,60000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,no indicado,2 plantas,1,0,36240138,2,,Madrigueras,"Calle Espada, 13"," Calle Espada, 13 , Madrigueras , La Manchuela, Albacete ",,"La Manchuela, Albacete",400,370,2019-04-12,119000,0,5.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,1,0,4.0,0,0,2006,inmueble exento,3 plantas,1,0,83167486,4,,Madrigueras,Tercias," Tercias , Madrigueras , La Manchuela, Albacete ",,"La Manchuela, Albacete",455,368,2019-04-12,264500,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,3.0,0,0,2007,,,1,0,83012404,2,,Madrigueras,," , Madrigueras , La Manchuela, Albacete ",,"La Manchuela, Albacete",212,,2019-04-12,97500,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,3.0,1,0,,,,1,1,84877722,0,,Villavaliente,," , Villavaliente , La Manchuela, Albacete ",,"La Manchuela, Albacete",30,392,2019-04-12,195000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,13,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 2 de marzo,1,0,4.0,1,0,,en trámite,,1,1,84251316,0,,Villarrobledo,," , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",1206,800,2019-04-12,1200000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,28375683,1,0,La Roda,"Avenida Castelar, 36"," Avenida Castelar, 36 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",78,,2019-04-12,33000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,4.0,0,0,,no indicado,3 plantas,0,0,82196633,4,,Munera,"Calle Toledo, 10"," Calle Toledo, 10 , Munera , La Mancha, Albacete ",,"La Mancha, Albacete",450,,2019-04-12,200000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,en trámite,1 planta,1,0,82157503,3,,Villarrobledo,"Calle Asturias, 6"," Calle Asturias, 6 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",300,,2019-04-12,150000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,1,0,30914308,4,,El Bonillo,"Pozo arriba, 35"," Pozo arriba, 35 , El Bonillo , La Mancha, Albacete ",,"La Mancha, Albacete",25,110,2019-04-12,87000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,2 plantas,0,0,34983948,3,,Tarazona de la Mancha,"Calle Cortinas, 26"," Calle Cortinas, 26 , Tarazona de la Mancha , La Mancha, Albacete ",,"La Mancha, Albacete",100,,2019-04-12,60000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,2.0,1,0,,no indicado,planta 2ª exterior,1,0,29438601,1,1,Villarrobledo,"Calle Corveras, 6"," Calle Corveras, 6 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",100,,2019-04-12,120000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,2.0,0,0,,no indicado,planta 1ª exterior,1,0,82358280,1,1,Villarrobledo,"Avenida de los Reyes Católicos, 71"," Avenida de los Reyes Católicos, 71 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",90,,2019-04-12,88000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,2 plantas,0,0,36599967,2,,Villarrobledo,"Calle Requena, 42"," Calle Requena, 42 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",190,160,2019-04-12,80000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,0,29797852,1,0,Villarrobledo,"Calle de las Mesas, 15"," Calle de las Mesas, 15 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",100,,2019-04-12,75000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,inmueble exento,2 plantas,0,0,34965791,3,,El Bonillo,"Calle Médico Alberich, 41"," Calle Médico Alberich, 41 , El Bonillo , La Mancha, Albacete ",,"La Mancha, Albacete",126,,2019-04-12,17000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 2ª exterior,1,0,37931372,1,0,Villarrobledo,"Calle San Antón, 7"," Calle San Antón, 7 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",90,,2019-04-12,107000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,,2 plantas,0,0,38064671,4,,Villarrobledo,"Calle San Antón, 51"," Calle San Antón, 51 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",290,,2019-04-12,90000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,0,0,39562755,3,,Villarrobledo,"Calle Argentina, 3"," Calle Argentina, 3 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",116,,2019-04-12,45000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,0,0,,no indicado,4 plantas,1,0,81672332,4,,Villarrobledo,"Calle Molino Nuevo, 32"," Calle Molino Nuevo, 32 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",240,,2019-04-12,189000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,1 planta,1,0,31928919,3,,Minaya,"Calle cantarranas, 117"," Calle cantarranas, 117 , Minaya , La Mancha, Albacete ",,"La Mancha, Albacete",275,,2019-04-12,42900,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,34977224,1,0,Tarazona de la Mancha,"Calle Cortinas, 1"," Calle Cortinas, 1 , Tarazona de la Mancha , La Mancha, Albacete ",,"La Mancha, Albacete",115,,2019-04-12,70000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,1 planta,1,0,34978764,2,,Villarrobledo,"Calle Vista Alegre, 2"," Calle Vista Alegre, 2 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",200,,2019-04-12,90000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 2ª exterior,1,0,35763547,1,0,Munera,"Calle Isidoro Picazo Valera, 9"," Calle Isidoro Picazo Valera, 9 , Munera , La Mancha, Albacete ",,"La Mancha, Albacete",80,,2019-04-12,35000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,3.0,0,1,,no indicado,2 plantas,1,0,82070846,6,,Villarrobledo,Carretera BARRAX s/n," Carretera BARRAX s/n , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",20000,,2019-04-12,400000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,en trámite,,0,0,82256170,3,,Villarrobledo,"Calle Ángel, 24"," Calle Ángel, 24 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",600,,2019-04-12,190000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,0,413236,1,1,Villarrobledo,"Calle Dos de Mayo, 130"," Calle Dos de Mayo, 130 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",140,120,2019-04-12,125000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,,planta 1ª exterior,1,0,2064380,1,1,La Roda,"Calle Echegaray, 2"," Calle Echegaray, 2 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",90,80,2019-04-12,65000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,,1,0,28042827,3,,El Bonillo,"Calle Pérdida, 3"," Calle Pérdida, 3 , El Bonillo , La Mancha, Albacete ",,"La Mancha, Albacete",300,,2019-04-12,55000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 1ª exterior,1,0,28357958,1,1,Villarrobledo,"Travesía Reyes Católicos, 4"," Travesía Reyes Católicos, 4 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",80,,2019-04-12,89995,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,en trámite,planta 2ª exterior,1,0,31324104,1,1,La Roda,"Avenida juan garcía y gonzález, 43"," Avenida juan garcía y gonzález, 43 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",110,90,2019-04-12,82000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 1ª exterior,0,0,31990815,1,0,Villarrobledo,"Calle de dos de mayo, 44"," Calle de dos de mayo, 44 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",120,,2019-04-12,96161,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,33516076,1,0,La Roda,"Avenida juan ramón ramírez, 44"," Avenida juan ramón ramírez, 44 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",95,,2019-04-12,75000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,planta 1ª exterior,0,0,32941346,1,0,El Bonillo,"Calle pérdida, 48 c"," Calle pérdida, 48 c , El Bonillo , La Mancha, Albacete ",,"La Mancha, Albacete",160,140,2019-04-12,110000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,,planta 2ª exterior,0,0,36125325,7,1,Villarrobledo,Urb. EL ZOCO," Calle del Doctor Cabrera, 6 N , Urb. EL ZOCO , Villarrobledo , La Mancha, Albacete ","Calle del Doctor Cabrera, 6 N","La Mancha, Albacete",98,,2019-04-12,95000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,,no indicado,planta 1ª exterior,1,0,37683029,1,1,Villarrobledo,"Calle de Dos de Mayo, 125"," Calle de Dos de Mayo, 125 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",90,,2019-04-12,80000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,en trámite,planta 1ª exterior,1,0,37926543,1,0,Villarrobledo,"Travesía Don Pedro, 4"," Travesía Don Pedro, 4 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",90,,2019-04-12,90000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,1 planta,0,0,38126589,3,,Villarrobledo,"Calle Alfarerías Altas, 13"," Calle Alfarerías Altas, 13 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",210,,2019-04-12,135000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,0,0,,,2 plantas,1,0,29102311,4,,Villalgordo del Jucar,"Calle Nueva, 35"," Calle Nueva, 35 , Villalgordo del Jucar , La Mancha, Albacete ",,"La Mancha, Albacete",170,,2019-04-12,85000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
más de 5 meses sin actualizar,1,1,3.0,0,0,,,planta 4ª exterior,1,0,39864336,9,1,La Roda,"Calle Lope de Vega, 1"," Calle Lope de Vega, 1 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",162,,2019-04-12,165000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,en trámite,2 plantas,0,0,40526427,2,,Villarrobledo,"Calle Virrey Morcillo, 59"," Calle Virrey Morcillo, 59 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",215,,2019-04-12,120000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
