price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
600,2.0,4.0,19,34264879,100,176,Muelas del Pan,"Área de Zamora, Zamora",,0
400,1.0,4.0,16,1694152,1000,450,Zamora,"Área de Zamora, Zamora",,1
300,2.0,3.0,16,35512254,95,90,San Justo,"Sanabria, Zamora",,0
400,1.0,3.0,15,35536130,110,100,Zamora,"Área de Zamora, Zamora",,0
330,1.0,1.0,15,38162769,65,63,Benavente,Zamora,,1
600,2.0,3.0,17,34792827,200,140,Asturianos,"Sanabria, Zamora",,0
450,1.0,3.0,16,81303698,113,88,Zamora,"Área de Zamora, Zamora",,1
550,3.0,5.0,15,82476765,210,,Zamora,"Área de Zamora, Zamora",,0
450,2.0,3.0,15,82561307,100,,Zamora,"Área de Zamora, Zamora",,0
450,2.0,3.0,15,28217297,104,78,Zamora,"Área de Zamora, Zamora",,0
430,1.0,2.0,18,27855166,117,85,Zamora,"Área de Zamora, Zamora",,1
650,2.0,4.0,20,27308189,160,140,Zamora,"Área de Zamora, Zamora",,1
200,1.0,2.0,16,27509725,90,80,Pobladura del Valle,"Benavente, Zamora",,0
600,2.0,4.0,15,84137087,141,109,Zamora,"Área de Zamora, Zamora",,1
370,1.0,1.0,15,84210265,36,,Zamora,"Área de Zamora, Zamora",,0
350,1.0,4.0,19,40061354,100,,Asturianos,"Sanabria, Zamora",,0
330,1.0,3.0,15,29062363,80,78,Toro,"Alfoz de Toro, Zamora",,0
450,1.0,2.0,15,84415626,68,54,Zamora,"Área de Zamora, Zamora",,1
350,1.0,3.0,15,84480066,110,90,Benavente,Zamora,,0
300,1.0,3.0,15,84533582,81,,Mombuey,"Sanabria, Zamora",,0
400,2.0,2.0,16,84775030,1500,70,Puebla de Sanabria,"Sanabria, Zamora",,0
330,1.0,2.0,15,27229316,87,60,Zamora,"Área de Zamora, Zamora",1970,0
390,1.0,1.0,15,84692758,66,55,Zamora,"Área de Zamora, Zamora",1965,0
375,1.0,1.0,15,84910629,71,,Monfarracinos,"Área de Zamora, Zamora",,1
385,1.0,1.0,15,83222955,52,50,Zamora,"Área de Zamora, Zamora",,0
440,1.0,2.0,15,83222980,61,,Zamora,"Área de Zamora, Zamora",,0
465,1.0,2.0,15,84506542,74,,Zamora,"Área de Zamora, Zamora",,0
410,1.0,4.0,15,83333568,115,100,Zamora,"Área de Zamora, Zamora",,1
425,1.0,3.0,15,83794761,74,69,Zamora,"Área de Zamora, Zamora",,0
565,2.0,3.0,15,84590450,106,86,Zamora,"Área de Zamora, Zamora",1995,1
420,1.0,3.0,15,84601577,94,80,Zamora,"Área de Zamora, Zamora",,0
300,1.0,3.0,15,1857005,90,86,Benavente,Zamora,,0
350,1.0,3.0,15,84835433,90,72,Benavente,Zamora,,0
470,1.0,2.0,15,25746104,80,75,Zamora,"Área de Zamora, Zamora",,1
330,1.0,2.0,18,34886449,82,,Benavente,Zamora,,0
300,2.0,3.0,15,83681266,100,,Benavente,Zamora,,0
300,2.0,4.0,19,39331762,2000,,Villabuena del Puente,"Tierra del Vino - La Guareña, Zamora",,1
440,1.0,2.0,15,83176442,60,,Zamora,"Área de Zamora, Zamora",,0
465,1.0,2.0,15,83176444,74,,Zamora,"Área de Zamora, Zamora",,0
400,2.0,2.0,20,36482653,75,61,Zamora,"Área de Zamora, Zamora",2007,1
350,1.0,2.0,15,84044557,81,70,Zamora,"Área de Zamora, Zamora",1961,0
500,2.0,3.0,15,84569819,100,85,Zamora,"Área de Zamora, Zamora",,1
420,1.0,1.0,15,83707382,55,,Zamora,"Área de Zamora, Zamora",,0
450,3.0,2.0,16,83600380,142,,Villardeciervos,"Sanabria, Zamora",,0
350,2.0,3.0,15,84496073,85,,Benavente,Zamora,2008,1
525,2.0,3.0,16,39049494,700,,Roales,"Área de Zamora, Zamora",,1
450,1.0,4.0,15,1694147,110,100,Zamora,"Área de Zamora, Zamora",,0
1200,1.0,5.0,15,27229260,194,157,Zamora,"Área de Zamora, Zamora",2009,0
500,2.0,4.0,16,27229578,150,127,Roales,"Área de Zamora, Zamora",2009,0
300,1.0,4.0,16,27880271,1200,160,Bermillo de Sayago,"Área de Sayago, Zamora",,1
500,1.0,2.0,15,31086655,70,,Zamora,"Área de Zamora, Zamora",,0
450,1.0,2.0,15,30858350,65,55,Puebla de Sanabria,"Sanabria, Zamora",,0
400,1.0,2.0,15,29498985,62,55,Zamora,"Área de Zamora, Zamora",,0
600,2.0,4.0,17,83407698,30,140,Zamora,"Área de Zamora, Zamora",,0
400,1.0,3.0,19,33095252,70,68,Cobreros,"Sanabria, Zamora",,0
480,1.0,3.0,15,84762277,120,105,Zamora,"Área de Zamora, Zamora",,0
380,2.0,3.0,15,33467780,137,98,Morales del Vino,"Área de Zamora, Zamora",2001,1
2000,2.0,5.0,16,29023380,130,120,Puebla de Sanabria,"Sanabria, Zamora",,0
450,1.0,3.0,15,31086761,127,94,Zamora,"Área de Zamora, Zamora",,0
500,2.0,3.0,15,26531447,99,82,Zamora,"Área de Zamora, Zamora",,1
