price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage,province,market_type,price_per_m2,property_age,room_density,luxury_score,space_efficiency
320000.0,2.0,3.0,1,84792516,105.0,94.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2008.0,0.0,balears,sales,3047.6190476190477,17.0,0.02857142857142857,0.0,0.8952380952380953
165000.0,1.0,3.0,1,84978785,70.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2002.0,0.0,balears,sales,2357.1428571428573,23.0,0.04285714285714286,0.0,1.0
93000.0,1.0,3.0,1,84276444,77.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1968.0,0.0,balears,sales,1207.7922077922078,57.0,0.03896103896103896,0.0,1.0
129000.0,1.0,3.0,1,84911678,80.0,77.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1612.5,29.0,0.0375,0.0,0.9625
185000.0,2.0,3.0,5,84915270,101.0,90.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1831.6831683168316,29.0,0.0297029702970297,0.0,0.8910891089108911
178000.0,1.0,3.0,1,84988792,100.0,90.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1780.0,29.0,0.03,0.0,0.9
318000.0,2.0,3.0,1,84979841,105.0,100.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2008.0,0.0,balears,sales,3028.5714285714284,17.0,0.02857142857142857,0.0,0.9523809523809523
185000.0,1.0,3.0,1,84697089,102.0,94.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1813.7254901960785,29.0,0.029411764705882353,0.0,0.9215686274509803
318000.0,2.0,3.0,1,84940811,90.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3533.3333333333335,22.0,0.03333333333333333,0.0,0.9444444444444444
270000.0,2.0,3.0,1,84379484,110.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2454.5454545454545,29.0,0.02727272727272727,0.0,0.7727272727272727
170000.0,2.0,4.0,1,84942150,95.0,90.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1977.0,0.0,balears,sales,1789.4736842105262,48.0,0.042105263157894736,0.0,0.9473684210526315
320000.0,2.0,4.0,5,83905728,107.0,97.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2990.654205607477,29.0,0.037383177570093455,0.0,0.9065420560747663
170000.0,1.0,3.0,1,84147714,90.0,80.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1888.888888888889,29.0,0.03333333333333333,0.0,0.8888888888888888
145000.0,1.0,3.0,1,84270391,70.0,68.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2071.4285714285716,29.0,0.04285714285714286,0.0,0.9714285714285714
135000.0,1.0,3.0,1,84364227,80.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1687.5,29.0,0.0375,0.0,1.0
260000.0,2.0,3.0,1,84592473,130.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1973.0,0.0,balears,sales,2000.0,52.0,0.023076923076923078,0.0,0.6538461538461539
142000.0,1.0,3.0,1,83934578,70.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1970.0,0.0,balears,sales,2028.5714285714287,55.0,0.04285714285714286,0.0,1.0
159900.0,1.0,3.0,5,84062687,92.0,79.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1974.0,0.0,balears,sales,1738.0434782608695,51.0,0.03260869565217391,0.0,0.8586956521739131
196000.0,1.0,3.0,1,84487394,75.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2613.3333333333335,29.0,0.04,0.0,1.0
175000.0,2.0,3.0,1,83816995,100.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1750.0,29.0,0.03,0.0,0.85
249900.0,1.0,2.0,1,38637429,84.0,75.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,2975.0,22.0,0.023809523809523808,0.0,0.8928571428571429
238000.0,1.0,2.0,1,82633007,75.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2004.0,0.0,balears,sales,3173.3333333333335,21.0,0.02666666666666667,0.0,1.0
144000.0,1.0,4.0,1,83100634,86.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1974.0,0.0,balears,sales,1674.4186046511627,51.0,0.046511627906976744,0.0,0.9883720930232558
268000.0,2.0,2.0,5,83238389,160.0,87.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2009.0,0.0,balears,sales,1675.0,16.0,0.0125,0.0,0.54375
190000.0,1.0,3.0,1,84762130,72.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1988.0,0.0,balears,sales,2638.8888888888887,37.0,0.041666666666666664,0.0,1.0
299000.0,1.0,2.0,1,84687438,89.0,82.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3359.550561797753,22.0,0.02247191011235955,0.0,0.9213483146067416
265000.0,2.0,3.0,1,84682465,120.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1991.0,0.0,balears,sales,2208.3333333333335,34.0,0.025,0.0,0.7083333333333334
179000.0,1.0,3.0,1,84805274,100.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1978.0,0.0,balears,sales,1790.0,47.0,0.03,0.0,0.85
239000.0,2.0,2.0,1,84543869,103.0,91.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2005.0,0.0,balears,sales,2320.3883495145633,20.0,0.019417475728155338,0.0,0.883495145631068
179000.0,2.0,3.0,1,83971548,105.0,100.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1975.0,0.0,balears,sales,1704.7619047619048,50.0,0.02857142857142857,0.0,0.9523809523809523
269000.0,2.0,3.0,1,83576602,117.0,106.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2008.0,0.0,balears,sales,2299.1452991452993,17.0,0.02564102564102564,0.0,0.905982905982906
312000.0,3.0,2.0,1,84299002,144.0,129.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2004.0,0.0,balears,sales,2166.6666666666665,21.0,0.013888888888888888,0.0,0.8958333333333334
169000.0,1.0,2.0,1,84328973,98.0,78.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1970.0,0.0,balears,sales,1724.4897959183672,55.0,0.02040816326530612,0.0,0.7959183673469388
169000.0,1.0,3.0,1,84467650,90.0,86.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1973.0,0.0,balears,sales,1877.7777777777778,52.0,0.03333333333333333,0.0,0.9555555555555556
226000.0,1.0,4.0,1,82123069,135.0,129.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1981.0,0.0,balears,sales,1674.0740740740741,44.0,0.02962962962962963,0.0,0.9555555555555556
339000.0,2.0,4.0,5,84070841,145.0,141.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1989.0,0.0,balears,sales,2337.9310344827586,36.0,0.027586206896551724,0.0,0.9724137931034482
265000.0,2.0,3.0,1,84276161,94.0,84.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2002.0,0.0,balears,sales,2819.148936170213,23.0,0.031914893617021274,0.0,0.8936170212765957
252000.0,2.0,3.0,1,84657925,100.0,92.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2000.0,0.0,balears,sales,2520.0,25.0,0.03,0.0,0.92
187000.0,1.0,3.0,1,82003861,102.0,92.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1985.0,0.0,balears,sales,1833.3333333333333,40.0,0.029411764705882353,0.0,0.9019607843137255
212000.0,1.0,3.0,1,84144195,100.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1968.0,0.0,balears,sales,2120.0,57.0,0.03,0.0,0.85
116700.0,1.0,3.0,1,84951967,63.0,60.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1960.0,0.0,balears,sales,1852.3809523809523,65.0,0.047619047619047616,0.0,0.9523809523809523
179000.0,1.0,3.0,1,84798344,94.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1975.0,0.0,balears,sales,1904.2553191489362,50.0,0.031914893617021274,0.0,0.9042553191489362
245000.0,2.0,3.0,5,84182582,93.0,78.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2006.0,0.0,balears,sales,2634.4086021505377,19.0,0.03225806451612903,0.0,0.8387096774193549
180000.0,1.0,3.0,1,84557811,99.0,88.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1818.1818181818182,29.0,0.030303030303030304,0.0,0.8888888888888888
179000.0,2.0,3.0,1,83616068,93.0,91.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2000.0,0.0,balears,sales,1924.731182795699,25.0,0.03225806451612903,0.0,0.978494623655914
180000.0,1.0,3.0,1,84943588,105.0,102.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1975.0,0.0,balears,sales,1714.2857142857142,50.0,0.02857142857142857,0.0,0.9714285714285714
223000.0,2.0,2.0,5,84740310,80.0,75.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2007.0,0.0,balears,sales,2787.5,18.0,0.025,0.0,0.9375
229000.0,1.0,4.0,1,83186997,125.0,89.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1981.0,0.0,balears,sales,1832.0,44.0,0.032,0.0,0.712
149000.0,1.0,3.0,1,84312026,95.0,93.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1966.0,0.0,balears,sales,1568.421052631579,59.0,0.031578947368421054,0.0,0.9789473684210527
172000.0,0.0,0.0,14,house_id,95.0,85.0,loc_city,loc_zone,1996.0,0.0,balears,sales,1935.483870967742,29.0,0.001,0.0,0.8947368421052632
395000.0,2.0,3.0,5,84851830,100.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3950.0,29.0,0.03,0.0,0.85
215000.0,1.0,1.0,1,84050539,75.0,68.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2866.6666666666665,29.0,0.013333333333333334,0.0,0.9066666666666666
170000.0,1.0,1.0,1,83197483,45.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3777.777777777778,29.0,0.022222222222222223,0.0,1.0
169500.0,1.0,1.0,1,84520200,45.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3766.6666666666665,29.0,0.022222222222222223,0.0,1.0
450000.0,1.0,3.0,1,40461129,105.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1989.0,0.0,balears,sales,4285.714285714285,36.0,0.02857142857142857,0.0,0.8095238095238095
424000.0,1.0,2.0,1,83721106,80.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1993.0,0.0,balears,sales,5300.0,32.0,0.025,0.0,1.0
255000.0,1.0,2.0,5,40019817,94.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2712.7659574468084,29.0,0.02127659574468085,0.0,0.9042553191489362
350000.0,2.0,4.0,1,82634755,114.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3070.1754385964914,29.0,0.03508771929824561,0.0,0.7456140350877193
215000.0,1.0,2.0,1,84144639,70.0,68.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3071.4285714285716,29.0,0.02857142857142857,0.0,0.9714285714285714
325000.0,2.0,3.0,1,84235593,80.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4062.5,29.0,0.0375,0.0,1.0
284000.0,2.0,2.0,1,38830639,103.0,73.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1995.0,0.0,balears,sales,2757.2815533980583,30.0,0.019417475728155338,0.0,0.7087378640776699
299500.0,1.0,3.0,1,84818128,83.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1995.0,0.0,balears,sales,3608.4337349397592,30.0,0.03614457831325301,0.0,1.0
210400.0,1.0,2.0,1,83938402,84.0,70.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2504.7619047619046,29.0,0.023809523809523808,0.0,0.8333333333333334
350000.0,1.0,3.0,8,84030257,160.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2187.5,29.0,0.01875,0.0,0.53125
255000.0,1.0,2.0,1,84133050,94.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2712.7659574468084,29.0,0.02127659574468085,0.0,0.9042553191489362
500000.0,3.0,2.0,0,38959960,162.0,118.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3086.41975308642,29.0,0.012345679012345678,0.0,0.7283950617283951
395000.0,2.0,3.0,5,81818261,95.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4157.894736842105,29.0,0.031578947368421054,0.0,0.8947368421052632
399000.0,2.0,3.0,5,84335943,92.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4336.95652173913,29.0,0.03260869565217391,0.0,0.9239130434782609
205000.0,1.0,3.0,1,84343278,80.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2562.5,29.0,0.0375,0.0,1.0
425000.0,2.0,4.0,5,40245716,220.0,113.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1931.8181818181818,29.0,0.01818181818181818,0.0,0.5136363636363637
255000.0,1.0,2.0,5,40283780,94.0,84.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1966.0,0.0,balears,sales,2712.7659574468084,59.0,0.02127659574468085,0.0,0.8936170212765957
270000.0,1.0,3.0,1,81700040,80.0,78.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3375.0,29.0,0.0375,0.0,0.975
650000.0,2.0,3.0,5,84352915,187.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3475.9358288770054,29.0,0.016042780748663103,0.0,0.45454545454545453
210400.0,1.0,2.0,1,82916454,70.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3005.714285714286,29.0,0.02857142857142857,0.0,1.0
295000.0,2.0,2.0,1,83703718,75.0,60.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1997.0,0.0,balears,sales,3933.3333333333335,28.0,0.02666666666666667,0.0,0.8
499995.0,2.0,3.0,1,39122818,106.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2000.0,0.0,balears,sales,4716.933962264151,25.0,0.02830188679245283,0.0,0.8018867924528302
500000.0,2.0,2.0,1,83819192,162.0,118.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2018.0,0.0,balears,sales,3086.41975308642,7.0,0.012345679012345678,0.0,0.7283950617283951
425000.0,2.0,4.0,5,84365395,220.0,113.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,1931.8181818181818,29.0,0.01818181818181818,0.0,0.5136363636363637
281000.0,1.0,2.0,1,84570027,73.0,60.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1998.0,0.0,balears,sales,3849.3150684931506,27.0,0.0273972602739726,0.0,0.821917808219178
400000.0,3.0,3.0,5,84948364,117.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3418.803418803419,22.0,0.02564102564102564,0.0,0.7264957264957265
282000.0,1.0,3.0,1,37688931,90.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1993.0,0.0,balears,sales,3133.3333333333335,32.0,0.03333333333333333,0.0,0.9444444444444444
640000.0,2.0,3.0,8,39871715,144.0,94.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2010.0,0.0,balears,sales,4444.444444444444,15.0,0.020833333333333332,0.0,0.6527777777777778
395000.0,3.0,3.0,0,83299100,120.0,110.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2001.0,0.0,balears,sales,3291.6666666666665,24.0,0.025,0.0,0.9166666666666666
620000.0,2.0,3.0,2,84738093,196.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3163.265306122449,29.0,0.015306122448979591,0.0,0.4336734693877551
265000.0,1.0,1.0,1,39766317,60.0,55.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2005.0,0.0,balears,sales,4416.666666666667,20.0,0.016666666666666666,0.0,0.9166666666666666
305000.0,1.0,3.0,1,84728394,76.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4013.157894736842,29.0,0.039473684210526314,0.0,1.0
500000.0,3.0,2.0,1,82747927,118.0,93.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2018.0,0.0,balears,sales,4237.28813559322,7.0,0.01694915254237288,0.0,0.788135593220339
420000.0,1.0,2.0,1,83766272,94.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1979.0,0.0,balears,sales,4468.085106382979,46.0,0.02127659574468085,0.0,0.9042553191489362
250000.0,2.0,2.0,1,84180214,90.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2000.0,0.0,balears,sales,2777.777777777778,25.0,0.022222222222222223,0.0,0.9444444444444444
250000.0,2.0,2.0,1,83103103,90.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2777.777777777778,29.0,0.022222222222222223,0.0,0.9444444444444444
215000.0,1.0,2.0,1,84423137,70.0,68.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1956.0,0.0,balears,sales,3071.4285714285716,69.0,0.02857142857142857,0.0,0.9714285714285714
275000.0,2.0,4.0,1,81713281,146.0,136.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1984.0,0.0,balears,sales,1883.5616438356165,41.0,0.0273972602739726,0.0,0.9315068493150684
281000.0,1.0,1.0,1,82843408,71.0,50.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2001.0,0.0,balears,sales,3957.7464788732395,24.0,0.014084507042253521,0.0,0.704225352112676
590000.0,2.0,3.0,1,83101324,124.0,92.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2004.0,0.0,balears,sales,4758.064516129032,21.0,0.024193548387096774,0.0,0.7419354838709677
619000.0,2.0,3.0,2,83272182,150.0,81.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2010.0,0.0,balears,sales,4126.666666666667,15.0,0.02,0.0,0.54
350000.0,1.0,1.0,3,84140565,79.0,66.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4430.379746835443,29.0,0.012658227848101266,0.0,0.8354430379746836
380000.0,1.0,2.0,1,37203596,85.0,80.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1995.0,0.0,balears,sales,4470.588235294118,30.0,0.023529411764705882,0.0,0.9411764705882353
400000.0,2.0,3.0,5,83198451,117.0,96.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3418.803418803419,22.0,0.02564102564102564,0.0,0.8205128205128205
180000.0,1.0,1.0,1,84575614,48.0,40.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1986.0,0.0,balears,sales,3750.0,39.0,0.020833333333333332,0.0,0.8333333333333334
255000.0,1.0,2.0,5,40230914,94.0,84.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1966.0,0.0,balears,sales,2712.7659574468084,59.0,0.02127659574468085,0.0,0.8936170212765957
371000.0,2.0,4.0,1,83616744,114.0,100.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3254.3859649122805,29.0,0.03508771929824561,0.0,0.8771929824561403
780000.0,1.0,2.0,1,84229311,180.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2005.0,0.0,balears,sales,4333.333333333333,20.0,0.011111111111111112,0.0,0.4722222222222222
395000.0,2.0,3.0,5,84932283,109.0,100.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2007.0,0.0,balears,sales,3623.853211009174,18.0,0.027522935779816515,0.0,0.9174311926605505
650000.0,2.0,3.0,5,81154941,151.0,84.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2001.0,0.0,balears,sales,4304.635761589404,24.0,0.019867549668874173,0.0,0.5562913907284768
450000.0,1.0,3.0,1,40364745,94.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4787.234042553191,29.0,0.031914893617021274,0.0,0.9042553191489362
640000.0,2.0,3.0,5,83820623,140.0,103.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2018.0,0.0,balears,sales,4571.428571428572,7.0,0.02142857142857143,0.0,0.7357142857142858
700000.0,2.0,3.0,5,83820626,135.0,114.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2019.0,0.0,balears,sales,5185.185185185185,6.0,0.022222222222222223,0.0,0.8444444444444444
530000.0,3.0,3.0,0,84612324,160.0,123.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3312.5,29.0,0.01875,0.0,0.76875
259000.0,2.0,2.0,1,84795804,95.0,90.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2726.315789473684,29.0,0.021052631578947368,0.0,0.9473684210526315
530000.0,3.0,3.0,0,40208081,122.0,120.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2018.0,0.0,balears,sales,4344.262295081967,7.0,0.02459016393442623,0.0,0.9836065573770492
293000.0,2.0,2.0,1,84482072,103.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1995.0,0.0,balears,sales,2844.660194174757,30.0,0.019417475728155338,0.0,0.8252427184466019
265000.0,2.0,2.0,1,40044506,68.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2006.0,0.0,balears,sales,3897.0588235294117,19.0,0.029411764705882353,0.0,1.0
400000.0,2.0,3.0,5,82952153,100.0,90.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4000.0,29.0,0.03,0.0,0.9
350000.0,2.0,4.0,1,83105597,140.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2500.0,29.0,0.02857142857142857,0.0,0.6071428571428571
750000.0,2.0,4.0,8,81893891,170.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1993.0,0.0,balears,sales,4411.764705882353,32.0,0.023529411764705882,0.0,0.5
395000.0,2.0,3.0,5,84943626,96.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,4114.583333333333,22.0,0.03125,0.0,0.8854166666666666
205000.0,1.0,3.0,1,38524221,75.0,70.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2733.3333333333335,29.0,0.04,0.0,0.9333333333333333
188000.0,1.0,3.0,1,39946196,81.0,76.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1965.0,0.0,balears,sales,2320.9876543209875,60.0,0.037037037037037035,0.0,0.9382716049382716
395000.0,2.0,3.0,5,82409509,184.0,92.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2146.7391304347825,29.0,0.016304347826086956,0.0,0.5
390000.0,2.0,3.0,1,84938259,117.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3333.3333333333335,22.0,0.02564102564102564,0.0,0.7264957264957265
389900.0,2.0,3.0,5,84378519,112.0,92.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3481.25,22.0,0.026785714285714284,0.0,0.8214285714285714
575000.0,2.0,3.0,5,84888235,177.0,120.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3248.587570621469,22.0,0.01694915254237288,0.0,0.6779661016949152
519900.0,2.0,3.0,1,84308374,133.0,109.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2002.0,0.0,balears,sales,3909.0225563909776,23.0,0.022556390977443608,0.0,0.8195488721804511
557000.0,2.0,3.0,1,84831188,128.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,4351.5625,29.0,0.0234375,0.0,0.6640625
355000.0,2.0,3.0,1,84914560,100.0,90.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2006.0,0.0,balears,sales,3550.0,19.0,0.03,0.0,0.9
275000.0,2.0,3.0,1,83539975,78.0,72.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3525.641025641026,29.0,0.038461538461538464,0.0,0.9230769230769231
490000.0,2.0,3.0,1,84396780,263.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2000.0,0.0,balears,sales,1863.1178707224335,25.0,0.011406844106463879,0.0,0.3231939163498099
557000.0,2.0,3.0,1,84968910,140.0,132.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3978.5714285714284,22.0,0.02142857142857143,0.0,0.9428571428571428
339000.0,1.0,2.0,1,82952104,88.0,76.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2002.0,0.0,balears,sales,3852.2727272727275,23.0,0.022727272727272728,0.0,0.8636363636363636
179000.0,1.0,3.0,1,82781110,90.0,79.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1971.0,0.0,balears,sales,1988.888888888889,54.0,0.03333333333333333,0.0,0.8777777777777778
215000.0,1.0,2.0,1,84643127,70.0,65.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1956.0,0.0,balears,sales,3071.4285714285716,69.0,0.02857142857142857,0.0,0.9285714285714286
210000.0,1.0,2.0,1,81235534,70.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3000.0,29.0,0.02857142857142857,0.0,1.0
650000.0,2.0,3.0,5,84430807,200.0,100.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,3250.0,29.0,0.015,0.0,0.5
255000.0,1.0,2.0,5,40296837,94.0,86.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1996.0,0.0,balears,sales,2712.7659574468084,29.0,0.02127659574468085,0.0,0.9148936170212766
395000.0,2.0,3.0,5,84803693,90.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2008.0,0.0,balears,sales,4388.888888888889,17.0,0.03333333333333333,0.0,0.9444444444444444
399000.0,2.0,3.0,5,82992398,108.0,88.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2008.0,0.0,balears,sales,3694.4444444444443,17.0,0.027777777777777776,0.0,0.8148148148148148
385900.0,2.0,3.0,5,82951710,117.0,90.0,Palma de Mallorca,"Mallorca, Balears (Illes)",2003.0,0.0,balears,sales,3298.290598290598,22.0,0.02564102564102564,0.0,0.7692307692307693
395000.0,2.0,4.0,0,84820799,210.0,120.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1990.0,0.0,balears,sales,1880.952380952381,35.0,0.01904761904761905,0.0,0.5714285714285714
498000.0,2.0,3.0,8,83649089,100.0,85.0,Palma de Mallorca,"Mallorca, Balears (Illes)",1987.0,0.0,balears,sales,4980.0,38.0,0.03,0.0,0.85
