ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,,0,0,36950440,3,,Fuentearmegil,"Calle las Eras, 54"," Calle las Eras, 54 , Fuentearmegil , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",260,,2019-04-11,120000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,0,0,37737898,7,,Quintana Redonda,"Avenida Celestino Zamora, 12"," Avenida Celestino Zamora, 12 , Quintana Redonda , Área de Soria, Soria ",,"Área de Soria, Soria",114,,2019-04-11,120000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 5ª exterior,0,0,39742761,0,1,Soria,Distrito Calaverón - Pajaritos," Calle San Martín Finojosa, 3 , Distrito Calaverón - Pajaritos , Soria , Área de Soria, Soria ","Calle San Martín Finojosa, 3","Área de Soria, Soria",80,,2019-04-11,85000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,en trámite,planta 5ª exterior,1,0,81232871,8,1,Soria,Distrito Calaverón - Pajaritos," Calle Morales Contreras, 14 , Distrito Calaverón - Pajaritos , Soria , Área de Soria, Soria ","Calle Morales Contreras, 14","Área de Soria, Soria",90,,2019-04-11,110000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,82042162,0,0,Navaleno,"Carretera Canicosa, 35"," Carretera Canicosa, 35 , Navaleno , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",70,,2019-04-11,55000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,2.0,0,0,,no indicado,planta 1ª exterior,1,0,82139899,0,1,Vinuesa,"Calle Rebollo, 7"," Calle Rebollo, 7 , Vinuesa , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",88,,2019-04-11,85000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,0,0,82239930,3,,Montejo de Tiermes,"Calle Real, 9"," Calle Real, 9 , Montejo de Tiermes , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",125,,2019-04-11,6000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,3 plantas,0,0,82490930,3,,Castilfrio de la Sierra,"Calle siempreviva, 1"," Calle siempreviva, 1 , Castilfrio de la Sierra , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",320,,2019-04-11,150000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,81748917,0,0,Soria,Distrito La Florida - San Pedro," Costanilla del matadero, 2 , Distrito La Florida - San Pedro , Soria , Área de Soria, Soria ","Costanilla del matadero, 2","Área de Soria, Soria",75,74,2019-04-11,69000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,0,1,1817094,1,,Santa Maria de Huerta,"Carretera N-II, 7"," Carretera N-II, 7 , Santa Maria de Huerta , Almazán, Soria ",,"Almazán, Soria",1000,70,2019-04-11,16300,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
