ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,inmueble exento,3 plantas,0,0,35512254,16,,San Justo,"Calle Barrio Bajo Rab, 11"," Calle Barrio Bajo Rab, 11 , San Justo , Sanabria, Zamora ",,"Sanabria, Zamora",95,90,2019-04-11,300,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,35536130,15,1,Zamora,Distrito Las Vegas - La Feria," Plaza Puentica, 7 , Distrito Las Vegas - La Feria , Zamora , Área de Zamora, Zamora ","Plaza Puentica, 7","Área de Zamora, Zamora",110,100,2019-04-11,400,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,,en trámite,planta 3ª exterior,1,1,38162769,15,1,Benavente,"Calle la Rosaleda, 1"," Calle la Rosaleda, 1 , Benavente , Zamora ",,Zamora,65,63,2019-04-11,330,0,1.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,2.0,1,0,,inmueble exento,2 plantas,0,0,34792827,17,,Asturianos,"Calle Mayor, 61"," Calle Mayor, 61 , Asturianos , Sanabria, Zamora ",,"Sanabria, Zamora",200,140,2019-04-11,600,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,,no indicado,2 plantas,1,0,81303698,16,,Zamora,Distrito Los Bloques," Calle Hermanos Pinzón, 4 , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ","Calle Hermanos Pinzón, 4","Área de Zamora, Zamora",113,88,2019-04-11,450,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,1,3.0,1,0,,en trámite,planta 3ª exterior,0,0,82476765,15,1,Zamora,Distrito Ensanche," Avenida de Víctor Gallego, 1 .3º , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida de Víctor Gallego, 1 .3º","Área de Zamora, Zamora",210,,2019-04-11,550,0,5.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,1,0,,,planta 4ª exterior,0,0,82561307,15,1,Zamora,Distrito Ensanche," Calle Toro, 1 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Calle Toro, 1","Área de Zamora, Zamora",100,,2019-04-11,450,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,1,2.0,1,0,,,planta 3ª exterior,0,0,28217297,15,1,Zamora,Distrito Centro," Puerta Nueva, 9 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Puerta Nueva, 9","Área de Zamora, Zamora",104,78,2019-04-11,450,0,3.0,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,1,0,,en trámite,planta 3ª exterior,1,1,27855166,18,1,Zamora,Distrito Barrio Pinilla," Calle Madridanos, 8 , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ","Calle Madridanos, 8","Área de Zamora, Zamora",117,85,2019-04-11,430,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,1,2.0,1,0,,,planta 1ª exterior,1,0,27308189,20,0,Zamora,Distrito Casco Antiguo," Calle los Notarios, 6 , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ","Calle los Notarios, 6","Área de Zamora, Zamora",160,140,2019-04-11,650,0,4.0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,no indicado,1 planta,0,1,27509725,16,,Pobladura del Valle,"Carretera Madrid-Coruna, 2"," Carretera Madrid-Coruna, 2 , Pobladura del Valle , Benavente, Zamora ",,"Benavente, Zamora",90,80,2019-04-11,200,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,en trámite,planta 3ª exterior,1,0,84137087,15,1,Zamora,Distrito Pantoja - Vista Alegre," Avenida del Cardenal Cisneros, 66 , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ","Avenida del Cardenal Cisneros, 66","Área de Zamora, Zamora",141,109,2019-04-11,600,1,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,1,0,,en trámite,planta 2ª exterior,0,0,84210265,15,1,Zamora,Distrito La Candelaria," Calle de Alonso de Tejada, 39 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","Calle de Alonso de Tejada, 39","Área de Zamora, Zamora",36,,2019-04-11,370,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,1,,,1 planta,0,0,40061354,19,,Asturianos,"Calle Iglesia Lagarej, 1"," Calle Iglesia Lagarej, 1 , Asturianos , Sanabria, Zamora ",,"Sanabria, Zamora",100,,2019-04-11,350,1,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 31 de marzo,0,1,1.0,1,0,,inmueble exento,entreplanta exterior,0,0,29062363,15,0,Toro,"Calle Fito, 6"," Calle Fito, 6 , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",80,78,2019-04-11,330,0,3.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de abril,0,1,1.0,1,0,,no indicado,planta 1ª exterior,1,0,84415626,15,1,Zamora,Distrito Los Bloques," Calle Colón, 22 , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ","Calle Colón, 22","Área de Zamora, Zamora",68,54,2019-04-11,450,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,84480066,15,1,Benavente,"Ronda de la Florida, 1 , 2°C"," Ronda de la Florida, 1 , 2°C , Benavente , Zamora ",,Zamora,110,90,2019-04-11,350,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,84533582,15,0,Mombuey,"Carretera Villacastin Vigo, 29"," Carretera Villacastin Vigo, 29 , Mombuey , Sanabria, Zamora ",,"Sanabria, Zamora",81,,2019-04-11,300,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 26 de marzo,0,0,2.0,1,0,,no indicado,1 planta,0,1,84775030,16,,Puebla de Sanabria,"Carretera Estación, 11"," Carretera Estación, 11 , Puebla de Sanabria , Sanabria, Zamora ",,"Sanabria, Zamora",1500,70,2019-04-11,400,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,1970,no indicado,planta 2ª,0,0,27229316,15,0,Zamora,Distrito La Lana," , Distrito La Lana , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",87,60,2019-04-11,330,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,1965,no indicado,planta 3ª,0,0,84692758,15,1,Zamora,Distrito Centro," , Distrito Centro , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",66,55,2019-04-11,390,1,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,no indicado,planta 1ª exterior,1,0,84910629,15,0,Monfarracinos,"Calle Cubillos, 26"," Calle Cubillos, 26 , Monfarracinos , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",71,,2019-04-11,375,0,1.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,,bajo,0,0,83222955,15,0,Zamora,Distrito Barrio Pinilla," Calle Santiuste , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ",Calle Santiuste,"Área de Zamora, Zamora",52,50,2019-04-11,385,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,,bajo,0,0,83222980,15,0,Zamora,Distrito Casco Antiguo," Calle De las Doncellas , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ",Calle De las Doncellas,"Área de Zamora, Zamora",61,,2019-04-11,440,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,84506542,15,0,Zamora,Distrito Casco Antiguo," Calle De las Doncellas , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ",Calle De las Doncellas,"Área de Zamora, Zamora",74,,2019-04-11,465,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,1.0,0,0,,en trámite,planta 2ª,1,0,83333568,15,1,Zamora,Distrito La Candelaria," Calle Cid , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Calle Cid,"Área de Zamora, Zamora",115,100,2019-04-11,410,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,,planta 4ª,0,0,83794761,15,1,Zamora,Distrito La Candelaria," Plaza de Grijalba , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Plaza de Grijalba,"Área de Zamora, Zamora",74,69,2019-04-11,425,0,3.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,1,0,1995,en trámite,planta 1ª exterior,1,0,84590450,15,1,Zamora,Distrito La Candelaria," CORBETA , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",CORBETA,"Área de Zamora, Zamora",106,86,2019-04-11,565,0,3.0,1,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,84601577,15,1,Zamora,Distrito Pantoja - Vista Alegre," Avenida Federico Cantero Villamil , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",Avenida Federico Cantero Villamil,"Área de Zamora, Zamora",94,80,2019-04-11,420,1,3.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,1,0,,no indicado,planta 6ª exterior,0,0,1857005,15,1,Benavente,"Avenida Libertad, 14"," Avenida Libertad, 14 , Benavente , Zamora ",,Zamora,90,86,2019-04-11,300,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,1.0,1,0,,,planta 2ª exterior,0,0,84835433,15,1,Benavente,"Ronda San Bernardo, 2"," Ronda San Bernardo, 2 , Benavente , Zamora ",,Zamora,90,72,2019-04-11,350,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,1,0,,,planta 3ª exterior,1,0,25746104,15,1,Zamora,Distrito La Candelaria," Doctor Olivares, 50 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","Doctor Olivares, 50","Área de Zamora, Zamora",80,75,2019-04-11,470,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,en trámite,planta 5ª exterior,0,0,34886449,18,1,Benavente,"Via del Canal, 59"," Via del Canal, 59 , Benavente , Zamora ",,Zamora,82,,2019-04-11,330,0,2.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de diciembre,0,1,2.0,0,0,,,planta 1ª exterior,0,0,83681266,15,1,Benavente,"Calle PASADIZO SAN NICOLAS, 6"," Calle PASADIZO SAN NICOLAS, 6 , Benavente , Zamora ",,Zamora,100,,2019-04-11,300,0,3.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,inmueble exento,1 planta,1,0,39331762,19,,Villabuena del Puente,"Alameda 14, 14"," Alameda 14, 14 , Villabuena del Puente , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",2000,,2019-04-11,300,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,1,0,,,,0,0,83176442,15,,Zamora,Distrito Casco Antiguo," , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",60,,2019-04-11,440,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de marzo,0,0,1.0,1,0,,,,0,0,83176444,15,,Zamora,Distrito Casco Antiguo," , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",74,,2019-04-11,465,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,1,2.0,0,0,2007,,planta 6ª exterior,1,0,36482653,20,1,Zamora,Distrito Barrio Pinilla," , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",75,61,2019-04-11,400,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 27 de enero,0,0,1.0,0,0,1961,no indicado,planta 1ª exterior,0,0,84044557,15,0,Zamora,Distrito La Lana," , Distrito La Lana , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",81,70,2019-04-11,350,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,1,0,,no indicado,planta 1ª,1,0,84569819,15,1,Zamora,Distrito La Candelaria," Carretera de la Aldehuela , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Carretera de la Aldehuela,"Área de Zamora, Zamora",100,85,2019-04-11,500,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de enero,0,0,1.0,0,0,,,planta 3ª,0,0,83707382,15,1,Zamora,Distrito Los Bloques," Calle Argentina, 33 , Urb. 22753-0003 , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ",Urb. 22753-0003,"Área de Zamora, Zamora",55,,2019-04-11,420,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,0,,no indicado,3 plantas,0,0,83600380,16,,Villardeciervos,"Plaza Mayor, 22"," Plaza Mayor, 22 , Villardeciervos , Sanabria, Zamora ",,"Sanabria, Zamora",142,,2019-04-11,450,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,2.0,1,0,2008,,planta 4ª exterior,1,0,84496073,15,1,Benavente,"Via del Canal, Benavente, 186"," Via del Canal, Benavente, 186 , Benavente , Zamora ",,Zamora,85,,2019-04-11,350,1,3.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,,1 planta,1,1,39049494,16,,Roales,"Calle general franco, 24"," Calle general franco, 24 , Roales , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",700,,2019-04-11,525,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,planta 5ª exterior,0,0,1694147,15,1,Zamora,Distrito Pantoja - Vista Alegre," Avenida Alfonso Peña, 19 , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ","Avenida Alfonso Peña, 19","Área de Zamora, Zamora",110,100,2019-04-11,450,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,1.0,0,0,2009,no indicado,bajo exterior,0,1,27229260,15,1,Zamora,Distrito La Lana," , Distrito La Lana , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",194,157,2019-04-11,1200,0,5.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,2.0,0,0,2009,no indicado,,0,0,27229578,16,,Roales,," , Roales , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",150,127,2019-04-11,500,0,4.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,1,0,,no indicado,2 plantas,1,1,27880271,16,,Bermillo de Sayago,"Calle Encina, 22"," Calle Encina, 22 , Bermillo de Sayago , Área de Sayago, Zamora ",,"Área de Sayago, Zamora",1200,160,2019-04-11,300,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,en trámite,planta 4ª exterior,0,0,31086655,15,1,Zamora,Distrito Ensanche," Calle regimiento de toledo, 17 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Calle regimiento de toledo, 17","Área de Zamora, Zamora",70,,2019-04-11,500,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,1,0,,en trámite,planta 1ª exterior,0,0,30858350,15,0,Puebla de Sanabria,"Calle braganza, 8"," Calle braganza, 8 , Puebla de Sanabria , Sanabria, Zamora ",,"Sanabria, Zamora",65,55,2019-04-11,450,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de marzo,0,0,1.0,0,0,,,planta 4ª exterior,0,0,29498985,15,0,Zamora,Distrito La Lana," Calle San Esteban, 4 , Distrito La Lana , Zamora , Área de Zamora, Zamora ","Calle San Esteban, 4","Área de Zamora, Zamora",62,55,2019-04-11,400,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,1,0,,,2 plantas,0,0,83407698,17,,Zamora,Distrito Casco Antiguo," Calle Romancero, 5 , Urb. Olivares , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ",Urb. Olivares,"Área de Zamora, Zamora",30,140,2019-04-11,600,0,4.0,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,0,1.0,0,0,,no indicado,,0,0,33095252,19,,Cobreros,"Calle la pedriña, 1"," Calle la pedriña, 1 , Cobreros , Sanabria, Zamora ",,"Sanabria, Zamora",70,68,2019-04-11,400,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,1,1.0,0,0,,,planta 4ª exterior,0,0,84762277,15,1,Zamora,Distrito Ensanche," Victor Gallego, 34 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Victor Gallego, 34","Área de Zamora, Zamora",120,105,2019-04-11,480,0,3.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,1,2.0,0,0,2001,no indicado,planta 1ª,1,0,33467780,15,1,Morales del Vino,," , Morales del Vino , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",137,98,2019-04-11,380,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,,2 plantas,0,1,29023380,16,,Puebla de Sanabria,"Calle Barrio Arriba, 33"," Calle Barrio Arriba, 33 , Puebla de Sanabria , Sanabria, Zamora ",,"Sanabria, Zamora",130,120,2019-04-11,2000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1.0,1,0,,en trámite,planta 4ª exterior,0,0,31086761,15,1,Zamora,Distrito Las Vegas - La Feria," Calle puentica, 3 , Distrito Las Vegas - La Feria , Zamora , Área de Zamora, Zamora ","Calle puentica, 3","Área de Zamora, Zamora",127,94,2019-04-11,450,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,2.0,1,0,,no indicado,planta 3ª exterior,1,0,26531447,15,1,Zamora,Distrito Las Vegas - La Feria," Calle Vega, 7 , Distrito Las Vegas - La Feria , Zamora , Área de Zamora, Zamora ","Calle Vega, 7","Área de Zamora, Zamora",99,82,2019-04-11,500,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,inmueble exento,2 plantas,0,0,38050253,21,,Benegiles,"Calle Encuentros, 1"," Calle Encuentros, 1 , Benegiles , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",250,140,2019-04-11,300,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,1,1.0,1,0,,no indicado,planta 2ª,1,0,84332107,15,1,Zamora,Distrito La Candelaria," , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",60,,2019-04-11,450,0,2.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,0,0,,,,0,0,84814336,15,1,Zamora,Distrito Centro," Plaza Santo Tomás, 8 -6 , Urb. 23116-0003 , Distrito Centro , Zamora , Área de Zamora, Zamora ",Urb. 23116-0003,"Área de Zamora, Zamora",91,,2019-04-11,460,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,1,0,,en trámite,planta 1ª exterior,0,0,84414378,15,0,Zamora,Distrito Los Bloques," Rodrigo triana, 1 , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ","Rodrigo triana, 1","Área de Zamora, Zamora",55,43,2019-04-11,360,0,2.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 3 de abril,0,1,2.0,1,0,,,planta 3ª exterior,0,0,84611388,15,1,Benavente,"Avenida El Ferial, 169"," Avenida El Ferial, 169 , Benavente , Zamora ",,Zamora,80,,2019-04-11,330,0,3.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
