ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,2007,,planta 3ª exterior,0,0,84907884,0,1,Toro,Calle Padre José Navarro," Calle Padre José Navarro , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",87,73,2019-04-11,75800,0,3.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,2007,,planta 2ª exterior,0,0,84907877,0,1,Toro,Calle Padre José Navarro," Calle Padre José Navarro , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",86,72,2019-04-11,71450,0,3.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,1,1.0,0,0,,inmueble exento,2 plantas,0,0,82097724,1,,Vezdemarban,"pozos, 22"," pozos, 22 , Vezdemarban , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",212,,2019-04-11,18000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,1,10.0,1,0,1966,en trámite,4 plantas,0,1,40026515,1,,Toro,Carretera la Estación s/n," Carretera la Estación s/n , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",200,600,2019-04-11,650000,0,18.0,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,2.0,1,0,,no indicado,planta 2ª exterior,1,0,83280735,0,1,Toro,"Calle Leyes de Toro, 5"," Calle Leyes de Toro, 5 , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",90,89,2019-04-11,150000,1,3.0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,1900,en trámite,,1,1,83939197,9,,Villardondiego,"Silo, 24"," Silo, 24 , Villardondiego , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",701,525,2019-04-11,32000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de febrero,0,0,2.0,0,0,1900,,,0,0,82794362,6,,Villalonso,," , Villalonso , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",100,,2019-04-11,55000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,0,0,85017386,7,,Peleagonzalo,," , Peleagonzalo , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",125,110,2019-04-11,36300,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,0,0,85017401,7,,Toro,," , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",145,,2019-04-11,38900,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,no indicado,,0,0,85017410,0,,Toro,," , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",166043,,2019-04-11,42150,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,no indicado,,1,0,85017403,0,,Toro,," , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",86,85,2019-04-11,71450,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,no indicado,,1,0,85017404,0,,Toro,," , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",87,86,2019-04-11,75800,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,no indicado,,1,0,85017406,0,,Toro,," , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",77,76,2019-04-11,68500,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,no indicado,,1,0,85017408,0,,Toro,," , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",80,,2019-04-11,70900,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,10,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,0,0,85017383,7,,Fuentesauco,," , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",80,,2019-04-11,38700,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,en trámite,2 plantas,0,0,82176402,2,,Fuentelapeña,"Calle Clavel, 4"," Calle Clavel, 4 , Fuentelapeña , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",96,,2019-04-11,26000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,,0,0,37491267,1,,Corrales,"Travesía Fragua, 11"," Travesía Fragua, 11 , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",160,,2019-04-11,30000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,,0,0,27405162,1,,Villalazan,"Calle Constanza, 12"," Calle Constanza, 12 , Villalazan , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",312,,2019-04-11,30000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,,no indicado,2 plantas,1,0,35399667,2,,Argujillo,"Plaza Iglesia, 3"," Plaza Iglesia, 3 , Argujillo , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",80,75,2019-04-11,15000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,0.0,0,0,,no indicado,1 planta,0,0,26603624,3,,Moraleja del Vino,"Calle Escuelas, 25"," Calle Escuelas, 25 , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",225,95,2019-04-11,48000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,2.0,1,1,,en trámite,,1,0,39438364,2,,El Cubo de Tierra del Vino,"Calle Mayor, 22"," Calle Mayor, 22 , El Cubo de Tierra del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",200,,2019-04-11,115000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,2 plantas,0,0,35134054,3,,Cañizal,"Calle Portugal, 35"," Calle Portugal, 35 , Cañizal , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",120,,2019-04-11,60000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,1,0,37468903,2,,Corrales,"Travesía Moral, 12"," Travesía Moral, 12 , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",180,,2019-04-11,100000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,,0,0,82515472,2,,Fuentesauco,"Calle Ánimas, 27"," Calle Ánimas, 27 , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",109,,2019-04-11,45000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,1 planta,1,0,28067766,3,,Madridanos,"Calle Barrero, 2"," Calle Barrero, 2 , Madridanos , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",305,,2019-04-11,50000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,,no indicado,1 planta,1,0,81631208,2,,Moraleja del Vino,"Calle Toro, 33"," Calle Toro, 33 , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",170,,2019-04-11,70000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,1,1970,no indicado,1 planta,1,0,39573481,2,,Corrales,"Calle de la preva, 23"," Calle de la preva, 23 , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",330,,2019-04-11,45000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,en trámite,2 plantas,0,0,81853233,3,,Fuentesauco,"Calle Molinos, 16"," Calle Molinos, 16 , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",124,116,2019-04-11,42000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,1,,en trámite,2 plantas,0,0,34255648,2,,Cañizal,. s/n," . s/n , Cañizal , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",100,,2019-04-11,32000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,,3 plantas,1,0,38882179,7,,Moraleja del Vino,"Calle Santa Teresa, 8"," Calle Santa Teresa, 8 , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",66,134,2019-04-11,125000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,2 plantas,0,1,430978,3,,Santa Clara de Avedillo,"Calle Caño, 24"," Calle Caño, 24 , Santa Clara de Avedillo , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",260,185,2019-04-11,30000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,,1,0,84427977,7,,Fuentesauco,," , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",108,89,2019-04-11,81000,0,4.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,2.0,0,0,,no indicado,bajo exterior,0,0,368642,0,0,Fuentesauco,"Calle Esteban Laguna, 4"," Calle Esteban Laguna, 4 , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",100,,2019-04-11,70000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,0,0,2.0,0,0,2002,no indicado,,0,1,27230342,6,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",350,180,2019-04-11,198334,0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,1.0,0,0,,no indicado,,0,0,27230432,6,,Corrales,," , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",109,95,2019-04-11,25000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,1.0,0,0,,no indicado,,0,0,27230555,6,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",172,150,2019-04-11,150000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de diciembre,0,0,2.0,0,0,,no indicado,2 plantas,1,0,83575205,1,,Corrales,"Calle las Mayas, 3"," Calle las Mayas, 3 , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",99,,2019-04-11,100000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,1.0,0,0,,no indicado,,0,0,83922614,9,,Vallesa,"Calle Vista Hermosa, 3"," Calle Vista Hermosa, 3 , Vallesa , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",62,,2019-04-11,3500,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,0,0,1.0,0,0,,no indicado,planta 4ª exterior,1,0,39419911,0,1,La Boveda de Toro,"Calle Constitución, 7"," Calle Constitución, 7 , La Boveda de Toro , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",79,,2019-04-11,95000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de noviembre,0,0,1.0,0,0,,no indicado,,1,0,335507,1,,Fuentesauco,"Calle Barrionuevo, 14"," Calle Barrionuevo, 14 , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",200,,2019-04-11,80000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,0,0,36501493,2,,Corrales,"Calle Santiago, 8"," Calle Santiago, 8 , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",354,,2019-04-11,60000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,1,,en trámite,1 planta,1,0,40455535,11,,El Cubo de Tierra del Vino,"Calle Bodegas, 21"," Calle Bodegas, 21 , El Cubo de Tierra del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",100,,2019-04-11,130000,0,5.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,3.0,1,0,,no indicado,3 plantas,1,0,82900697,1,,Fuentesauco,"Calle Derecha de Salamanca, 82"," Calle Derecha de Salamanca, 82 , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",150,,2019-04-11,210000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de marzo,0,0,1.0,0,0,,no indicado,1 planta,0,0,83906295,2,,Sanzoles,"Calle del Río, 23"," Calle del Río, 23 , Sanzoles , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",70,,2019-04-11,12000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,0,0,,no indicado,,0,0,84486204,2,,Vallesa,"Calle Vista Hermosa, 11"," Calle Vista Hermosa, 11 , Vallesa , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",60,,2019-04-11,3750,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2.0,0,0,2011,no indicado,1 planta,1,1,84675784,3,,Moraleja del Vino,"Calle leon felipe, 4"," Calle leon felipe, 4 , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",400,,2019-04-11,159000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,0,0,3.0,1,0,2009,no indicado,,0,1,27230644,3,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",138,120,2019-04-11,312500,0,4.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,,no indicado,,1,0,36935306,2,,Corrales,"Travesía Moral, 4"," Travesía Moral, 4 , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",600,,2019-04-11,45000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,0,,no indicado,2 plantas,1,0,82985722,3,,Argujillo,," , Argujillo , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",500,,2019-04-11,142000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,2.0,0,0,,no indicado,,0,0,27230056,6,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",230,200,2019-04-11,252000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,3.0,0,0,2007,no indicado,,0,0,27230166,6,,Villamor de los Escuderos,," , Villamor de los Escuderos , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",230,200,2019-04-11,65000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de septiembre,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,38186117,0,0,El Cubo de Tierra del Vino,," , El Cubo de Tierra del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",95,90,2019-04-11,29000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de enero,0,1,2.0,1,0,,no indicado,2 plantas,1,0,40443859,1,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",150,150,2019-04-11,95000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de agosto,1,0,2.0,1,0,2012,en trámite,,1,1,82163975,3,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",470,120,2019-04-11,185000,0,3.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de diciembre,0,0,1.0,0,0,,no indicado,1 planta,0,0,82164265,2,,Corrales,," , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",1380,80,2019-04-11,79000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de agosto,0,0,2.0,1,0,2008,en trámite,2 plantas,1,1,82177911,1,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",182,189,2019-04-11,145000,0,3.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,1,,en trámite,1 planta,1,1,82954052,2,,Moraleja del Vino,," , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",545,120,2019-04-11,58000,0,3.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,2.0,1,0,2004,no indicado,,0,1,27229920,3,,Peleas de Abajo,," , Peleas de Abajo , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",135,,2019-04-11,97000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,27601681,4,0,Vadillo de la Guareña,"Travesía del Principe, 5"," Travesía del Principe, 5 , Vadillo de la Guareña , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",115,100,2019-04-11,24000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,no indicado,1 planta,0,0,28198184,2,,Fuentesauco,"Calle Sombrío, 13"," Calle Sombrío, 13 , Fuentesauco , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",140,,2019-04-11,33000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,0,38201569,2,,Fuentelapeña,"Calle Maravillas, 7"," Calle Maravillas, 7 , Fuentelapeña , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",70,,2019-04-11,12000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,2005,no indicado,,1,0,26037154,1,,Peleas de Abajo,," , Peleas de Abajo , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",137,90,2019-04-11,96000,0,3.0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,1.0,0,0,,no indicado,,1,0,29046941,3,,Corrales,"Travesía Moral, 4"," Travesía Moral, 4 , Corrales , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",395,,2019-04-11,60000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,0.0,0,0,,no indicado,2 plantas,0,1,34827773,2,,Jambrina,"Calle la Paz, 3"," Calle la Paz, 3 , Jambrina , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",360,,2019-04-11,19000,0,0.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
