price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
850000,5.0,5.0,3,2062303,350,,Zarautz,"Urola Kosta, Guipúzcoa",,1
305000,1.0,3.0,0,83385182,59,58,Zarautz,"Urola Kosta, Guipúzcoa",,0
170000,1.0,2.0,0,36141336,47,,Orio,"Urola Kosta, Guipúzcoa",,0
286000,2.0,3.0,0,83531440,94,81,Orio,"Urola Kosta, Guipúzcoa",,0
150000,1.0,3.0,0,83627834,86,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
580000,4.0,6.0,1,83815144,250,,Zumaia,"Urola Kosta, Guipúzcoa",,0
50000,1.0,4.0,1,37151617,322,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
220000,2.0,3.0,0,84028251,87,,Aia,"Urola Kosta, Guipúzcoa",,1
102000,1.0,3.0,0,31755968,86,,Azpeitia,"Urola Kosta, Guipúzcoa",1964,0
164300,1.0,3.0,0,38957161,77,,Zestoa,"Urola Kosta, Guipúzcoa",,0
138000,2.0,2.0,0,84662584,50,49,Zumaia,"Urola Kosta, Guipúzcoa",,0
75000,1.0,2.0,0,29961081,81,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
140000,2.0,2.0,0,27502318,72,,Zestoa,"Urola Kosta, Guipúzcoa",,0
220000,2.0,3.0,0,84549345,75,,Getaria,"Urola Kosta, Guipúzcoa",,0
304000,2.0,3.0,0,84569259,95,85,Orio,"Urola Kosta, Guipúzcoa",,1
290000,2.0,3.0,0,82987162,71,,Zarautz,"Urola Kosta, Guipúzcoa",,0
235000,2.0,3.0,0,84750586,99,83,Zestoa,"Urola Kosta, Guipúzcoa",,1
450000,2.0,4.0,6,28895400,132,,Orio,"Urola Kosta, Guipúzcoa",,0
77700,1.0,3.0,0,32214032,78,66,Azpeitia,"Urola Kosta, Guipúzcoa",1930,0
1200000,3.0,11.0,1,84028372,3800,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
450000,2.0,3.0,0,84041163,98,85,Zarautz,"Urola Kosta, Guipúzcoa",,0
385000,1.0,6.0,7,84293299,95000,,Aia,"Urola Kosta, Guipúzcoa",,0
165000,2.0,4.0,0,30554943,103,100,Azpeitia,"Urola Kosta, Guipúzcoa",,0
135000,1.0,4.0,0,33389527,85,,Azpeitia,"Urola Kosta, Guipúzcoa",1959,0
90000,1.0,3.0,0,37066502,75,,Azpeitia,"Urola Kosta, Guipúzcoa",1960,0
360000,3.0,3.0,3,37230227,300,280,Aia,"Urola Kosta, Guipúzcoa",,1
395000,2.0,4.0,6,37478694,120,118,Orio,"Urola Kosta, Guipúzcoa",2007,1
700000,3.0,4.0,0,37831157,150,148,Zarautz,"Urola Kosta, Guipúzcoa",1970,1
125000,1.0,2.0,0,39250237,60,,Azpeitia,"Urola Kosta, Guipúzcoa",1993,1
130000,1.0,3.0,0,39540513,90,80,Azpeitia,"Urola Kosta, Guipúzcoa",1971,0
270000,2.0,4.0,0,39690620,153,142,Azpeitia,"Urola Kosta, Guipúzcoa",1968,1
280000,1.0,3.0,0,33186001,75,70,Zarautz,"Urola Kosta, Guipúzcoa",1975,0
255000,2.0,4.0,0,40164154,140,121,Azpeitia,"Urola Kosta, Guipúzcoa",1977,1
400000,1.0,3.0,7,82117511,135,270,Aia,"Urola Kosta, Guipúzcoa",,0
150000,1.0,3.0,0,82818630,75,,Azpeitia,"Urola Kosta, Guipúzcoa",1960,1
260000,1.0,2.0,0,83071523,70,60,Zarautz,"Urola Kosta, Guipúzcoa",,0
440000,2.0,5.0,0,84161722,160,148,Azpeitia,"Urola Kosta, Guipúzcoa",1978,1
154800,1.0,3.0,0,38037361,96,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
