ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: gas natural,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 13 de julio,0,0,1.0,1,0,2003,,planta 2ª exterior,1,1,81434956,5,0,Brion,Monte Balado," Monte Balado , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",75,65,2019-04-14,72000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 5 de abril,0,0,2.0,1,0,2005,,1 planta,0,1,82271401,0,,Brion,Aldea Chavede Carballo," Aldea Chavede Carballo , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",900,180,2019-04-14,245000,1,4.0,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,4.0,1,0,2002,,4 plantas,1,1,82538311,4,,Brion,"Urbanización Agro Novo, 75"," Urbanización Agro Novo, 75 , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",55,222,2019-04-14,220000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,1,2.0,0,0,,no indicado,2 plantas,0,1,83692248,6,,Brion,"Avenida de Santa Minia, 38"," Avenida de Santa Minia, 38 , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",1017,,2019-04-14,150000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,8.0,0,0,,no indicado,2 plantas,0,1,84917329,0,,Brion,"Aldea a Graña, 3"," Aldea a Graña, 3 , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",959,450,2019-04-14,600000,0,7.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,1,0,2005,,1 planta,1,1,83248254,0,,Brion,chave de Carballo," chave de Carballo , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",886,150,2019-04-14,245000,0,4.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,1,0,2018,,2 plantas,1,0,84303113,11,,Brion,Lugar Gronzo," Lugar Gronzo , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",350,103,2019-04-14,130000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de abril,0,0,3.0,0,0,2009,en trámite,1 planta,1,0,84998787,0,,Rois,SEIRA," SEIRA , Rois , Santiago, A Coruña ",,"Santiago, A Coruña",1336,200,2019-04-14,155300,1,4.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,0,2012,en trámite,2 plantas,1,1,81346765,11,,Brion,"Aldea Gronzo, 17"," Aldea Gronzo, 17 , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",355,170,2019-04-14,130000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,,,planta 4ª,0,0,39853134,1,0,Brion,Paseo de pedrouzos," Paseo de pedrouzos , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",60,,2019-04-14,40890,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,,2 plantas,1,0,85046649,0,,Brion,BASTAVALES," BASTAVALES , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",1200,,2019-04-14,100000,1,4.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,1,0,2016,,2 plantas,1,1,83668609,0,,Brion,Avenida de Noia s/n," Avenida de Noia s/n , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",220,,2019-04-14,170000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,1,0,,,planta 4ª interior,0,0,37200053,1,1,Rois,"Urdilde, 6"," Urdilde, 6 , Rois , Santiago, A Coruña ",,"Santiago, A Coruña",56,55,2019-04-14,51000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,,planta 4ª,0,0,37258728,1,1,Brion,Paseo de pedrouzos," Paseo de pedrouzos , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",60,,2019-04-14,40890,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,2008,,planta 3ª exterior,1,0,84927373,1,1,Brion,"Paseo Pedrouzos, 15"," Paseo Pedrouzos, 15 , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",80,74,2019-04-14,95000,1,2.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,4.0,1,0,2001,,4 plantas,1,0,85030411,4,,Brion,"Urbanización Agro Novo, Brión"," Urbanización Agro Novo, Brión , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",40,260,2019-04-14,225000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 12 de abril,0,0,4.0,1,0,2001,,4 plantas,1,1,85039482,11,,Brion,Urb. Agro Novo," Urbanización Agro Novo, Brión , Urb. Agro Novo , Brion , Santiago, A Coruña ","Urbanización Agro Novo, Brión","Santiago, A Coruña",340,247,2019-04-14,205990,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de enero,0,1,2.0,1,0,1930,en trámite,,0,1,39571949,0,,Brion,"Soutullos, 25"," Soutullos, 25 , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",388,,2019-04-14,255000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,1,0,2008,en trámite,bajo exterior,1,1,36275758,1,1,Brion,Os Anxeles," Os Anxeles , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",68,65,2019-04-14,68000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de abril,0,0,2.0,1,0,2006,en trámite,1 planta,1,1,40542232,0,,Brion,," , Brion , Santiago, A Coruña ",,"Santiago, A Coruña",1000,160,2019-04-14,245000,0,4.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,9,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,1,0,,en trámite,planta 2ª exterior,1,0,81347951,1,1,Boqueixon,Residencial O Forno," Residencial O Forno , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",96,,2019-04-14,72500,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,6.0,0,0,,no indicado,2 plantas,0,0,38498258,0,,Vedra,"San Andres de Illobre, 25"," San Andres de Illobre, 25 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",540,,2019-04-14,495000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,planta 2ª exterior,1,1,26096350,1,1,Boqueixon,Urb. RESIDENCIAL O`FORNO," Residencial O´Forno, 1 , Urb. RESIDENCIAL O`FORNO , Boqueixon , Santiago, A Coruña ","Residencial O´Forno, 1","Santiago, A Coruña",95,,2019-04-14,79000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,,1 planta,1,1,34150652,0,,Vedra,"Calle viñogrande, 49"," Calle viñogrande, 49 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",1000,,2019-04-14,198000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,en trámite,planta 1ª exterior,0,1,36776652,1,0,Vedra,"Calle Argimiro González Neira, 31"," Calle Argimiro González Neira, 31 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",200,,2019-04-14,110000,0,5.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,2.0,1,0,2007,no indicado,2 plantas,1,1,82078720,0,,Vedra,"Trobe, 34"," Trobe, 34 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",660,,2019-04-14,199000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,2.0,0,0,,,,0,1,82615991,7,,Vedra,," , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",950,,2019-04-14,219000,0,3.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de octubre,0,0,3.0,0,0,,,,0,0,38144382,1,0,Vedra,," , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",550,500,2019-04-14,550000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,0,0,2.0,0,0,,,,0,0,82090991,1,0,Boqueixon,," , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",150,,2019-04-14,120000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de mayo,0,0,2.0,0,0,,no indicado,,0,0,40435671,0,,Vedra,," , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",170,,2019-04-14,195000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,0,0,0.0,0,0,,,,0,0,83201053,0,,Vedra,Calle cibran s/n," Calle cibran s/n , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",1800,,2019-04-14,155000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,3.0,1,0,,en trámite,2 plantas,1,0,29535120,0,,Boqueixon,"Calle Acebos, 2"," Calle Acebos, 2 , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",2435,,2019-04-14,265000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,2.0,0,1,,inmueble exento,2 plantas,0,0,30378788,6,,Vedra,Trasariz s/n," Trasariz s/n , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",3600,200,2019-04-14,265000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,1,0,,no indicado,2 plantas,0,1,36012679,0,,Vedra,Ponte Sarandon s/n," Ponte Sarandon s/n , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",3800,,2019-04-14,285000,0,6.0,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de marzo,0,1,3.0,0,0,,no indicado,,0,1,37246231,0,,Vedra,"Calle san andres de illobre, 16"," Calle san andres de illobre, 16 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",4200,,2019-04-14,155000,0,5.0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,0.0,0,0,,no indicado,2 plantas,1,0,81654131,0,,Vedra,"Lugar Trobe, 1"," Lugar Trobe, 1 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",2000,,2019-04-14,94000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de noviembre,0,0,3.0,0,0,,en trámite,,1,1,83101776,7,,Boqueixon,," , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",190,,2019-04-14,167000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,1.0,0,1,,no indicado,2 plantas,0,1,84479329,3,,Vedra,Trobe s/n," Trobe s/n , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",200,200,2019-04-14,40000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,0,0,1.0,0,0,2000,no indicado,entreplanta exterior,0,1,26093800,1,1,Vedra,," , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",64,55,2019-04-14,99500,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,0,0,3.0,0,0,,no indicado,,0,1,27614547,3,,Vedra,," , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",8866,,2019-04-14,290000,0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 31 de diciembre,0,0,4.0,1,0,,no indicado,2 plantas,1,1,306730,0,,Vedra,"Calle Calzande, 13"," Calle Calzande, 13 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",6500,,2019-04-14,500000,1,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de noviembre,0,0,2.0,1,0,,no indicado,planta 2ª exterior,1,1,26096347,1,1,Boqueixon,Urb. residencial o`forno," Residencial O´Forno, 1 , Urb. residencial o`forno , Boqueixon , Santiago, A Coruña ","Residencial O´Forno, 1","Santiago, A Coruña",105,,2019-04-14,89000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,no indicado,2 plantas,0,0,36529496,2,,Vedra,Santa Cruz Ribadulla s/n," Santa Cruz Ribadulla s/n , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",525,105,2019-04-14,60000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,0.0,0,0,,,2 plantas,0,0,38002263,2,,Vedra,"Lugar Torre, 19"," Lugar Torre, 19 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",4500,,2019-04-14,169000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,1,,,2 plantas,0,1,84467818,6,,Vedra,"Lugar Ponte Ulla, 7"," Lugar Ponte Ulla, 7 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",2800,140,2019-04-14,175000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 19 de diciembre,0,1,2.0,1,0,,en trámite,3 plantas,0,0,82168109,0,,Vedra,"San Xulian, 1"," San Xulian, 1 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",500,,2019-04-14,199000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de diciembre,0,0,2.0,1,0,,en trámite,,0,1,82500174,7,,Vedra,DP-8203," DP-8203 , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",240,,2019-04-14,350000,0,3.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de diciembre,0,0,2.0,0,0,2008,en trámite,2 plantas,0,1,82310987,0,,Vedra,," , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",1023,,2019-04-14,350000,0,3.0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de noviembre,0,0,2.0,1,0,1985,en trámite,,1,1,83101753,7,,Vedra,Lugar Pedreira," Lugar Pedreira , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",320,,2019-04-14,258000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de noviembre,0,0,1.0,0,0,,en trámite,,1,1,83101774,7,,Boqueixon,Calle CAMPO DA FEIRA," Calle CAMPO DA FEIRA , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",80,,2019-04-14,115000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de noviembre,0,0,2.0,0,0,,en trámite,,1,1,83101778,7,,Boqueixon,Calle CAMPO DA FEIRA," Calle CAMPO DA FEIRA , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",600,,2019-04-14,375000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de enero,0,0,2.0,0,0,,en trámite,,0,1,83101791,7,,Boqueixon,Boqueixon," Boqueixon , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",120,,2019-04-14,80000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de marzo,0,0,1.0,0,0,,no indicado,,1,0,83083181,3,,Boqueixon,," , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",2884,120,2019-04-14,160000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,1930,no indicado,2 plantas,0,0,39585110,0,,Vedra,LG. DA TORRE s/n," LG. DA TORRE s/n , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",3840,220,2019-04-14,180000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,0,1,5.0,1,0,,no indicado,2 plantas,1,0,82117795,0,,Vedra,Lugar Gandara," Lugar Gandara , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",3500,300,2019-04-14,270000,0,7.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de noviembre,0,0,2.0,1,0,2008,,planta 2ª exterior,1,0,83099006,1,1,Boqueixon,do Vinte seis," do Vinte seis , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",80,72,2019-04-14,56100,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de noviembre,0,0,1.0,0,0,,en trámite,,0,0,83101754,7,,Boqueixon,Codeso," Codeso , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",140,,2019-04-14,85000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,0,0,2.0,1,0,,en trámite,planta 1ª exterior,1,0,83101773,1,1,Boqueixon,Avenida do Vinteseis," Avenida do Vinteseis , Boqueixon , Santiago, A Coruña ",,"Santiago, A Coruña",77,,2019-04-14,80000,1,2.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,1,0,2008,en trámite,,1,1,83101709,0,,Vedra,Lugar Sobredo," Lugar Sobredo , Vedra , Santiago, A Coruña ",,"Santiago, A Coruña",600,,2019-04-14,190000,0,5.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,,planta 1ª,1,0,81392219,1,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,"Santiago, A Coruña",86,,2019-04-14,74700,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,,planta 2ª,1,0,81392636,1,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,"Santiago, A Coruña",90,,2019-04-14,67200,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,,planta 1ª,1,0,81392642,1,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,"Santiago, A Coruña",47,,2019-04-14,45900,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,,planta 2ª,1,0,81384781,1,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,"Santiago, A Coruña",47,,2019-04-14,45400,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,,planta 2ª,1,0,81384769,1,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,"Santiago, A Coruña",76,,2019-04-14,57600,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,,planta 2ª,1,0,81385175,1,1,Boqueixon,Urb. Do Vinte Seis," Avenido do Vinteseis , Urb. Do Vinte Seis , Boqueixon , Santiago, A Coruña ",Avenido do Vinteseis,"Santiago, A Coruña",71,,2019-04-14,56100,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
