ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 29 de marzo,0,1,2.0,1,0,1987,en trámite,2 plantas,0,1,84866820,0,,Altafulla,Plaza de la Casera," Plaza de la Casera , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",863,127,2019-04-13,256000,0,3.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,1,0,,,3 plantas,1,1,84917495,0,,Altafulla,Urb. centro," Calle Alcalde Pijuan , Urb. centro , Altafulla , Tarragonès, Tarragona ",Calle Alcalde Pijuan,"Tarragonès, Tarragona",150,120,2019-04-13,249900,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,1.0,1,0,,,planta 3ª exterior,1,0,84583288,1,0,Altafulla,Urb. playa," Camino del Prat , Urb. playa , Altafulla , Tarragonès, Tarragona ",Camino del Prat,"Tarragonès, Tarragona",40,31,2019-04-13,89900,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,1,0,3.0,1,0,,en trámite,2 plantas,1,0,85014144,0,,Altafulla,hort de pau," hort de pau , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",50,,2019-04-13,246000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,1,0,1971,en trámite,bajo exterior,0,0,85055657,1,0,Altafulla,"Plaza Boters, 2"," Plaza Boters, 2 , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",64,52,2019-04-13,119000,0,2.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,1971,en trámite,planta 2ª exterior,0,0,85054861,10,0,Altafulla,"Plaza Boters, 2"," Plaza Boters, 2 , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",38,24,2019-04-13,89000,0,1.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,en trámite,2 plantas,1,1,85053454,0,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",288,186,2019-04-13,325000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 9 de enero,1,0,1.0,0,0,2005,en trámite,bajo exterior,1,0,36964779,1,1,Altafulla,Urb. Zona colegios Mercadona," Urb. Zona colegios Mercadona , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",53,50,2019-04-13,85000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 16 de febrero,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,39465544,1,0,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",87,85,2019-04-13,80000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de agosto,0,1,1.0,1,0,1988,en trámite,planta 2ª exterior,0,0,81433007,1,1,Altafulla,Urb. Els Munts," Urb. Els Munts , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",90,75,2019-04-13,130000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,en trámite,2 plantas,0,0,82880434,0,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",129,115,2019-04-13,165000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de diciembre,0,0,2.0,1,0,1990,en trámite,,1,1,81355157,0,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",132,92,2019-04-13,250000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de julio,1,0,2.0,1,0,1990,,planta 1ª exterior,1,0,38922052,5,0,Altafulla,Urb. Baix a Mar 2ª Linea," Urb. Baix a Mar 2ª Linea , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",167,117,2019-04-13,194000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,3.0,0,0,,en trámite,,1,1,40453234,4,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",186,156,2019-04-13,330000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,1994,en trámite,,0,0,82417123,12,,Altafulla,Calle del Pi," Calle del Pi , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",315,250,2019-04-13,140000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,1,1,3.0,1,0,2010,en trámite,3 plantas,1,1,81810964,0,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",240,165,2019-04-13,370000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 12 de abril,1,1,3.0,1,0,1984,en trámite,2 plantas,1,1,83785777,0,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",450,186,2019-04-13,349000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,1,1,3.0,1,0,2008,,3 plantas,1,0,81976961,4,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",1000,350,2019-04-13,1200000,1,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de marzo,0,0,3.0,0,0,1991,en trámite,2 plantas,1,1,84689719,0,,Altafulla,hort de pau," hort de pau , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",135,180,2019-04-13,257000,0,4.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,1,0,3.0,1,0,,en trámite,3 plantas,1,0,83285107,0,,Altafulla,Urb. la pedrera," Urb. la pedrera , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",250,150,2019-04-13,340000,0,5.0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,1,0,2.0,1,0,1988,en trámite,2 plantas,1,1,84276196,0,,Altafulla,Calle Mediterrani," Calle Mediterrani , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",116,105,2019-04-13,250000,0,3.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,3.0,0,0,1991,en trámite,,1,1,84419778,0,,Altafulla,Calle Hort de les Bombes," Calle Hort de les Bombes , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",201,190,2019-04-13,500000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,1,3.0,1,0,,en trámite,2 plantas,1,0,84903327,2,,Altafulla,," , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",400,280,2019-04-13,360000,0,5.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,1,0,2002,en trámite,2 plantas,1,1,81919413,0,,Altafulla,Urb. El Mirador dels Munts," Calle Mirador dels Munts, Torredembarra , Urb. El Mirador dels Munts , Altafulla , Tarragonès, Tarragona ","Calle Mirador dels Munts, Torredembarra","Tarragonès, Tarragona",157,140,2019-04-13,250000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,1,0,3.0,1,0,2003,en trámite,2 plantas,1,1,81604193,4,,Altafulla,Espigol," Espigol , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",697,,2019-04-13,700000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,,en trámite,planta 1ª interior,0,0,84902989,1,0,Altafulla,"Calle Comunidó, Altafulla s/n"," Calle Comunidó, Altafulla s/n , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",85,,2019-04-13,80000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de marzo,1,0,1.0,1,0,1988,en trámite,bajo exterior,1,1,81792429,1,0,Altafulla,Urb. Robert," Calle de la Coma , Urb. Robert , Altafulla , Tarragonès, Tarragona ",Calle de la Coma,"Tarragonès, Tarragona",70,,2019-04-13,195000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,1,0,,en trámite,2 plantas,1,1,85013282,0,,Altafulla,Urb. Centro-Pueblo," Urb. Centro-Pueblo , Altafulla , Tarragonès, Tarragona ",,"Tarragonès, Tarragona",132,,2019-04-13,256000,0,3.0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,6,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 5 de diciembre,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,39621646,1,1,Valladolid,Distrito La Victoria - El Cabildo," jupiter , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",jupiter,"Área Metropolitana Valladolid, Valladolid",99,90,2019-04-13,125000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,0,81720136,1,1,Valladolid,Distrito La Victoria - El Cabildo," Calle Rioseco, 6 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Rioseco, 6","Área Metropolitana Valladolid, Valladolid",80,,2019-04-13,190000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 6ª exterior,1,0,82516646,1,1,Valladolid,Distrito La Victoria - El Cabildo," Calle Siempreviva, 1 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Siempreviva, 1","Área Metropolitana Valladolid, Valladolid",116,,2019-04-13,230000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,en trámite,planta 6ª exterior,0,0,40072674,1,1,Valladolid,Distrito La Victoria - El Cabildo," Calle Manuel López Antolí, 4 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Manuel López Antolí, 4","Área Metropolitana Valladolid, Valladolid",102,90,2019-04-13,169000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,82152340,1,0,Valladolid,Distrito La Victoria - El Cabildo," Calle Villanubla, 22 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Villanubla, 22","Área Metropolitana Valladolid, Valladolid",85,,2019-04-13,85000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
más de 5 meses sin actualizar,1,0,4.0,1,0,,en trámite,3 plantas,1,1,37575256,2,,Valladolid,Distrito La Victoria - El Cabildo," Calle Goyescas, 30 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Goyescas, 30","Área Metropolitana Valladolid, Valladolid",300,335,2019-04-13,364400,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,no indicado,bajo exterior,0,0,39169693,5,0,Valladolid,Distrito La Victoria - El Cabildo," Calle Parva de la Ria, 63 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Parva de la Ria, 63","Área Metropolitana Valladolid, Valladolid",110,100,2019-04-13,137000,0,0.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,en trámite,planta 10ª exterior,0,0,32584198,10,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",80,75,2019-04-13,163600,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,83635326,1,1,Valladolid,Distrito La Victoria - El Cabildo," Calle San Lázaro, 17 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle San Lázaro, 17","Área Metropolitana Valladolid, Valladolid",65,,2019-04-13,68000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,84949700,1,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",75,67,2019-04-13,99600,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,1,0,,en trámite,planta 3ª exterior,1,0,85041324,1,0,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",89,83,2019-04-13,108600,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de junio,0,0,1.0,0,0,1971,,planta 2ª exterior,0,0,37558993,1,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",73,59,2019-04-13,91000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de mayo,0,0,2.0,1,0,2010,,bajo exterior,0,0,36460520,5,0,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",103,83,2019-04-13,145000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de junio,0,0,1.0,0,0,1976,,planta 10ª exterior,0,0,36859548,10,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",67,54,2019-04-13,164000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de septiembre,0,0,2.0,1,0,,,,0,1,38104389,2,,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",130,97,2019-04-13,247000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,4.0,0,0,2002,no indicado,,1,0,39887706,4,,Valladolid,Distrito La Victoria - El Cabildo," Urb. Fuente Berrocal , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",Urb. Fuente Berrocal,"Área Metropolitana Valladolid, Valladolid",350,,2019-04-13,299000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de mayo,0,0,1.0,0,0,,,planta 4ª exterior,0,0,40496081,1,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",96,80,2019-04-13,141000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,en trámite,planta 5ª exterior,0,0,81835084,1,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",114,110,2019-04-13,198000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,no indicado,planta 2ª interior,0,0,2016023,1,0,Valladolid,Distrito La Victoria - El Cabildo," Avenida de Burgos, 9 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Avenida de Burgos, 9","Área Metropolitana Valladolid, Valladolid",55,,2019-04-13,50000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de marzo,0,0,1.0,0,0,,en trámite,1 planta,0,0,30990293,0,,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",170,77,2019-04-13,98000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,1,0,,no indicado,3 plantas,1,1,39817488,4,,Valladolid,Distrito La Victoria - El Cabildo," Calle Marina, 4 , Urb. Fuente Berrocal , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",Urb. Fuente Berrocal,"Área Metropolitana Valladolid, Valladolid",70,252,2019-04-13,330000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,2.0,1,0,,en trámite,planta 4ª exterior,1,0,82494207,1,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",98,85,2019-04-13,188000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,1,1.0,1,0,,en trámite,planta 2ª exterior,0,0,84351753,1,1,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",60,55,2019-04-13,79500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,1,0,,no indicado,planta 3ª exterior,1,1,1849977,1,1,Valladolid,Distrito La Victoria - El Cabildo," Calle Roble, 6 , Urb. puente jardin , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",Urb. puente jardin,"Área Metropolitana Valladolid, Valladolid",112,,2019-04-13,182000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,3.0,1,0,,no indicado,3 plantas,1,1,2101714,2,,Valladolid,Distrito La Victoria - El Cabildo," Camino Cabido, 86 , Urb. CABILDO 86 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",Urb. CABILDO 86,"Área Metropolitana Valladolid, Valladolid",250,240,2019-04-13,310000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de marzo,0,0,3.0,1,0,,en trámite,3 plantas,1,0,29153094,2,,Valladolid,Distrito La Victoria - El Cabildo," Calle Parsifal, 23 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Parsifal, 23","Área Metropolitana Valladolid, Valladolid",400,,2019-04-13,298000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,3.0,1,0,,en trámite,3 plantas,1,1,32921030,2,,Valladolid,Distrito La Victoria - El Cabildo," Calle marina s/n , Urb. Fuente Berrocal , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",Urb. Fuente Berrocal,"Área Metropolitana Valladolid, Valladolid",485,330,2019-04-13,360000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,36826725,1,0,Valladolid,Distrito La Victoria - El Cabildo," , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ",,"Área Metropolitana Valladolid, Valladolid",76,65,2019-04-13,73600,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,en trámite,planta 2ª exterior,1,0,84539968,10,1,Valladolid,Distrito La Victoria - El Cabildo," Calle Altozano, 16 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Altozano, 16","Área Metropolitana Valladolid, Valladolid",80,64,2019-04-13,165000,1,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,1,1,1.0,0,0,,,planta 3ª exterior,0,0,84726841,1,1,Valladolid,Distrito La Victoria - El Cabildo," Calle Fuente el Sol, 2 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","Calle Fuente el Sol, 2","Área Metropolitana Valladolid, Valladolid",89,,2019-04-13,117300,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de enero,0,1,1.0,1,0,1999,en trámite,planta 4ª exterior,1,1,82486973,1,1,Valladolid,Distrito La Victoria - El Cabildo," JARA, 7 , Distrito La Victoria - El Cabildo , Valladolid , Área Metropolitana Valladolid, Valladolid ","JARA, 7","Área Metropolitana Valladolid, Valladolid",128,76,2019-04-13,143000,1,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
