ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 31 de marzo,0,0,0.0,0,0,,en trámite,,0,0,82757920,1,,Orejana,"Calle del Puerto, 5"," Calle del Puerto, 5 , Orejana , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",83,,2019-04-13,12000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,3.0,0,0,,no indicado,,0,1,84707262,7,,Duruelo,," , Duruelo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",2000,,2019-04-13,141500,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,1,2.0,1,0,,no indicado,1 planta,1,1,84847690,2,,Boceguillas,"Calle Pedro Delgado, 9"," Calle Pedro Delgado, 9 , Boceguillas , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",575,,2019-04-13,180000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,1,0,,no indicado,planta 2ª exterior,0,1,84738711,0,1,Cerezo de Arriba,la pinilla s/n," la pinilla s/n , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",62,58,2019-04-13,79000,0,1.0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de febrero,0,0,1.0,1,1,,,2 plantas,0,0,39153197,1,,Torre Val de San Pedro,"Calle Viñuela, 1"," Calle Viñuela, 1 , Torre Val de San Pedro , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",65,55,2019-04-13,69000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,1,,no indicado,2 plantas,0,0,83715362,1,,Veganzones,. s/n," . s/n , Veganzones , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",73,70,2019-04-13,37500,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,1,0,,no indicado,1 planta,1,1,1634042,2,,Duruelo,Urb. MONTE LOS CORTOS," Carretera Burgos, 100 , Urb. MONTE LOS CORTOS , Duruelo , Área de Sepúlveda - Cantalejo, Segovia ","Carretera Burgos, 100","Área de Sepúlveda - Cantalejo, Segovia",2700,,2019-04-13,135500,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,1892784,0,0,Cerezo de Arriba,"la Pinilla, 1"," la Pinilla, 1 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",50,48,2019-04-13,55000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,0,0,1946055,2,,Santo Tomé del Puerto,"Calle Larga, 49"," Calle Larga, 49 , Santo Tomé del Puerto , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",244,,2019-04-13,170000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de enero,0,0,2.0,1,0,,no indicado,planta 3ª exterior,1,0,2017043,0,1,Cantalejo,"Travesía Artesanía, 3"," Travesía Artesanía, 3 , Cantalejo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",116,87,2019-04-13,90000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,1,0,,no indicado,2 plantas,0,1,26022836,2,,Castillejo de Mesleon,"Calle Segovia, 24"," Calle Segovia, 24 , Castillejo de Mesleon , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",400,130,2019-04-13,275000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,1,0,,,2 plantas,1,1,28379911,2,,Duruelo,Urb. Urbanización de Sotomosila," Calle e, 116 , Urb. Urbanización de Sotomosila , Duruelo , Área de Sepúlveda - Cantalejo, Segovia ","Calle e, 116","Área de Sepúlveda - Cantalejo, Segovia",500,170,2019-04-13,170000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,1,30225738,0,0,Cerezo de Arriba,Urb. Serrano 1," Estación Invernal la Pinilla s/n , Urb. Serrano 1 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",Estación Invernal la Pinilla s/n,"Área de Sepúlveda - Cantalejo, Segovia",50,43,2019-04-13,35000,0,1.0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 13 de enero,0,0,1.0,0,1,,no indicado,2 plantas,0,0,30522873,1,,Santo Tomé del Puerto,"Calle Huertos Alta, 22"," Calle Huertos Alta, 22 , Santo Tomé del Puerto , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",156,,2019-04-13,60000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,1.0,1,0,,en trámite,1 planta,0,0,30923770,2,,Duruelo,"Calle a, 6"," Calle a, 6 , Duruelo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",500,,2019-04-13,185000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,1,0,,en trámite,planta 3ª exterior,0,0,31646831,0,0,Cerezo de Arriba,"Calle cerezuelo, 1"," Calle cerezuelo, 1 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",40,,2019-04-13,39000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,3.0,0,0,,en trámite,,1,0,31655701,2,,Barbolla,"Calle tomas alonso, 10"," Calle tomas alonso, 10 , Barbolla , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",495,,2019-04-13,70000,0,6.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de marzo,0,0,3.0,0,0,,no indicado,2 plantas,1,0,32870390,2,,Cabezuela,Calle carravaldemazo s/n," Calle carravaldemazo s/n , Cabezuela , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",6000,,2019-04-13,550000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,2.0,1,0,,en trámite,,0,1,33115860,2,,Santo Tomé del Puerto,"Calle huertos, 12"," Calle huertos, 12 , Santo Tomé del Puerto , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",300,,2019-04-13,125000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,34032951,12,0,Cerezo de Arriba,Urb. Slalom," Calle edificio castaño, 1 , Urb. Slalom , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ","Calle edificio castaño, 1","Área de Sepúlveda - Cantalejo, Segovia",34,,2019-04-13,36000,0,0.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,1,0,,no indicado,bajo exterior,1,1,34107083,0,1,Grajera,"Avenida la fragua, 17"," Avenida la fragua, 17 , Grajera , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",117,,2019-04-13,120000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,8.0,1,1,,no indicado,2 plantas,0,1,34121635,1,,Fresno de la Fuente,"Calle san silverio, 4"," Calle san silverio, 4 , Fresno de la Fuente , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",320,480,2019-04-13,310000,0,7.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,2.0,0,1,,inmueble exento,2 plantas,0,0,34285390,1,,Ventosilla y Tejadilla,"Calle iglesia, 1"," Calle iglesia, 1 , Ventosilla y Tejadilla , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",1600,120,2019-04-13,250000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,34848380,0,0,Cerezo de Arriba,Urb. El Cervunal," estacion de ski la pinilla s/n , Urb. El Cervunal , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",estacion de ski la pinilla s/n,"Área de Sepúlveda - Cantalejo, Segovia",58,,2019-04-13,62000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,34957099,0,0,Cerezo de Abajo,"Calle real, 9"," Calle real, 9 , Cerezo de Abajo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",140,,2019-04-13,44000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,no indicado,3 plantas,0,0,35009723,1,,Orejana,"Calle Real, 39"," Calle Real, 39 , Orejana , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",260,240,2019-04-13,70000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,2.0,0,1,,no indicado,3 plantas,0,0,35280684,1,,Cantalejo,"Calle Aranda de Duero, 12"," Calle Aranda de Duero, 12 , Cantalejo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",96,220,2019-04-13,80000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 14 de diciembre,0,0,1.0,0,1,,en trámite,3 plantas,0,0,35391908,1,,Cerezo de Abajo,"Calle del Chorro, 27"," Calle del Chorro, 27 , Cerezo de Abajo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",250,,2019-04-13,55000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,1,1,,,2 plantas,1,0,37115852,3,,Aldealengua de Pedraza,"Calle del Medio, 24"," Calle del Medio, 24 , Aldealengua de Pedraza , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",480,,2019-04-13,230000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,1,2144651,0,0,Cerezo de Arriba,Urb. La Buitrera," Estación de Esqui la Pinilla, 2 , Urb. La Buitrera , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ","Estación de Esqui la Pinilla, 2","Área de Sepúlveda - Cantalejo, Segovia",55,45,2019-04-13,49000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 17 de marzo,0,0,2.0,1,0,,en trámite,planta 3ª exterior,0,1,38479579,0,0,Cerezo de Arriba,Estacion esqui La Pinilla s/n," Estacion esqui La Pinilla s/n , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",80,,2019-04-13,70000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,1,,,2 plantas,0,1,38659218,1,,Casla,"Calle Mayor, 9"," Calle Mayor, 9 , Casla , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",150,110,2019-04-13,85000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,39321260,0,0,Cantalejo,"Calle Echegaray, 1"," Calle Echegaray, 1 , Cantalejo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",94,,2019-04-13,84000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 12 de febrero,0,0,4.0,1,0,,no indicado,2 plantas,0,1,28797089,5,,Fresno de la Fuente,"Calle San Silverio, 4"," Calle San Silverio, 4 , Fresno de la Fuente , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",155,233,2019-04-13,170000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,,en trámite,planta 3ª exterior,0,0,39539833,0,0,Cerezo de Arriba,"Calle Edificio Alamo, 1"," Calle Edificio Alamo, 1 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",100,,2019-04-13,57000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,1,2.0,0,0,,en trámite,,0,0,40142253,2,,Duruelo,"Calle de la Plata, 7"," Calle de la Plata, 7 , Duruelo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",100,,2019-04-13,48000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de enero,0,0,1.0,0,1,,no indicado,2 plantas,0,1,29945204,1,,Santo Tomé del Puerto,"Calle Larga, 19"," Calle Larga, 19 , Santo Tomé del Puerto , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",130,,2019-04-13,39000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,0,1,2.0,0,0,,no indicado,3 plantas,0,0,40301304,1,,Casla,"Calle San Pedro, 10"," Calle San Pedro, 10 , Casla , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",134,,2019-04-13,59900,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de enero,0,0,1.0,1,0,1974,,planta 1ª exterior,0,0,40383244,0,0,Cantalejo,"Calle Solana, 10"," Calle Solana, 10 , Cantalejo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",106,,2019-04-13,58000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,0,1,2.0,1,0,,no indicado,2 plantas,1,0,40385425,1,,Navafria,"Calle el Mayo, 19"," Calle el Mayo, 19 , Navafria , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",90,,2019-04-13,120000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,1.0,0,1,,en trámite,,0,1,81841258,1,,Cerezo de Arriba,"Calle del Monge, 13"," Calle del Monge, 13 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",65,,2019-04-13,33000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de diciembre,0,0,3.0,1,0,,en trámite,,0,0,31952523,2,,Turégano,"Calle obispo miranda, 4"," Calle obispo miranda, 4 , Turégano , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",140,,2019-04-13,80000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,2 plantas,0,0,81963133,1,,Orejana,"Calle Segovia, 19"," Calle Segovia, 19 , Orejana , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",389,,2019-04-13,95000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,3.0,0,0,,no indicado,2 plantas,0,0,82069414,2,,Turégano,"Travesía Iglesia la Cuesta, 19"," Travesía Iglesia la Cuesta, 19 , Turégano , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",420,200,2019-04-13,250000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,1,0,,en trámite,planta 1ª exterior,0,1,82539501,0,0,Cerezo de Arriba,La pinilla s/n," La pinilla s/n , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",54,47,2019-04-13,49000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,2 plantas,1,0,83228308,1,,Barbolla,"Calle Iglesia, 1"," Calle Iglesia, 1 , Barbolla , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",353,,2019-04-13,50000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,1,0,,en trámite,planta 1ª exterior,0,0,83612343,0,0,Cerezo de Arriba,"Calle Edificio Sauce, 1"," Calle Edificio Sauce, 1 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",45,,2019-04-13,40000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,,en trámite,planta 2ª exterior,0,0,39422837,0,0,Cerezo de Arriba,"Calle serrano ii, 1"," Calle serrano ii, 1 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",50,,2019-04-13,50000,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,1,30195804,12,0,Cerezo de Arriba,"Calle los Cerezos, 1"," Calle los Cerezos, 1 , Cerezo de Arriba , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",20,,2019-04-13,15000,0,0.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,1.0,0,1,,no indicado,2 plantas,0,0,25672453,1,,Santo Tomé del Puerto,Urb. Rosuero," Plaza San Juan, 3 , Urb. Rosuero , Santo Tomé del Puerto , Área de Sepúlveda - Cantalejo, Segovia ","Plaza San Juan, 3","Área de Sepúlveda - Cantalejo, Segovia",230,,2019-04-13,78000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,no indicado,2 plantas,1,1,84606046,2,,Ventosilla y Tejadilla,"Calle los Molinos, 2"," Calle los Molinos, 2 , Ventosilla y Tejadilla , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",400,,2019-04-13,60000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,1,1.0,1,0,,,planta 1ª exterior,1,1,84612900,0,0,Cerezo de Abajo,Urb. Slalom," Calle Rio Garganta, 1 , Urb. Slalom , Cerezo de Abajo , Área de Sepúlveda - Cantalejo, Segovia ","Calle Rio Garganta, 1","Área de Sepúlveda - Cantalejo, Segovia",47,42,2019-04-13,49000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,no indicado,planta 2ª,0,0,82037173,0,0,Boceguillas,"Plaza San Antonio, 1"," Plaza San Antonio, 1 , Boceguillas , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",93,76,2019-04-13,48788,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,1,0,,no indicado,2 plantas,0,0,83179738,14,,Turégano,"Carretera Torreiglesias, 20"," Carretera Torreiglesias, 20 , Turégano , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",111,128,2019-04-13,107801,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,0,0,,,,0,0,81183958,4,,Torre Val de San Pedro,Calle Fragua," Calle Fragua , Torre Val de San Pedro , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",119,101,2019-04-13,132000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 3ª,0,0,82303926,0,0,Turégano,Plaza España," Plaza España , Turégano , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",2132,371,2019-04-13,272336,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,3.0,0,0,,,,0,0,83063573,2,,Cantalejo,Calle Obispo," Calle Obispo , Cantalejo , Área de Sepúlveda - Cantalejo, Segovia ",,"Área de Sepúlveda - Cantalejo, Segovia",270,,2019-04-13,125900,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
