price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
170000,2.0,4.0,1,402207,60000,,Almadén de la Plata,"Sierra norte, Sevilla",,0
62000,2.0,4.0,6,35241348,50,,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
135000,2.0,4.0,6,35336003,120,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
100000,2.0,3.0,6,339586,94,,Guillena,"Sierra norte, Sevilla",,0
60000,2.0,3.0,6,25778949,88,83,El Pedroso,"Sierra norte, Sevilla",,0
75000,1.0,3.0,8,37300237,1700,,Guillena,"Sierra norte, Sevilla",,0
75000,1.0,3.0,2,37487927,130,,Aznalcollar,"Sierra norte, Sevilla",,0
70000,2.0,3.0,1,37528724,121,,Constantina,"Sierra norte, Sevilla",,1
95000,1.0,3.0,2,37562298,100,,Aznalcollar,"Sierra norte, Sevilla",,0
130000,1.0,5.0,2,37577058,200,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
250000,2.0,4.0,2,37587446,200,,Aznalcollar,"Sierra norte, Sevilla",,0
100000,1.0,2.0,2,37682174,170,,El Garrobo,"Sierra norte, Sevilla",,0
65000,1.0,3.0,2,30775035,125,,Guadalcanal,"Sierra norte, Sevilla",,0
150000,2.0,6.0,1,38068231,332,,Cazalla de la Sierra,"Sierra norte, Sevilla",,1
90000,2.0,4.0,2,38560817,170,,Aznalcollar,"Sierra norte, Sevilla",,0
132000,3.0,4.0,6,39290703,150,,Gerena,"Sierra norte, Sevilla",,1
110000,2.0,3.0,8,40399302,125,120,Cazalla de la Sierra,"Sierra norte, Sevilla",,1
240000,2.0,3.0,5,40480690,55000,,Gerena,"Sierra norte, Sevilla",,0
100000,2.0,3.0,3,36141506,120,100,Constantina,"Sierra norte, Sevilla",,0
65000,1.0,3.0,2,82045355,80,,Almadén de la Plata,"Sierra norte, Sevilla",,0
215000,1.0,3.0,5,82056162,105,,El Madroño,"Sierra norte, Sevilla",,0
180000,2.0,2.0,1,82430175,150,,Guillena,"Sierra norte, Sevilla",,0
45000,1.0,2.0,2,82501594,60,,Constantina,"Sierra norte, Sevilla",,0
72000,1.0,3.0,6,82539721,120,,El Pedroso,"Sierra norte, Sevilla",,0
26000,2.0,4.0,5,82540906,1550,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
125000,3.0,5.0,2,34245532,216,,Las Navas de la Concepcion,"Sierra norte, Sevilla",,0
210000,1.0,4.0,1,37199569,1200,,El Castillo de las Guardas,"Sierra norte, Sevilla",,1
125000,3.0,4.0,6,1874686,1500,160,Guadalcanal,"Sierra norte, Sevilla",,0
120000,2.0,4.0,6,82585680,120,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
155000,2.0,3.0,0,1889932,205,190,El Pedroso,"Sierra norte, Sevilla",,0
325000,2.0,3.0,5,30968484,50000,360,Constantina,"Sierra norte, Sevilla",,0
110000,1.0,4.0,2,32572936,112,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
95000,1.0,6.0,1,32599736,200,180,Constantina,"Sierra norte, Sevilla",,0
150000,1.0,3.0,1,1754110,150,135,El Garrobo,"Sierra norte, Sevilla",,1
76800,2.0,3.0,9,34548388,134,124,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
125000,3.0,4.0,1,34935884,300,299,El Real de la Jara,"Sierra norte, Sevilla",,0
180000,3.0,5.0,2,35175371,142,123,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
90000,2.0,3.0,0,1981560,115,100,El Castillo de las Guardas,"Sierra norte, Sevilla",,1
130000,3.0,5.0,1,37437091,130,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
280000,2.0,5.0,1,37648815,2426,,Guillena,"Sierra norte, Sevilla",,1
300000,3.0,6.0,1,82168292,900,190,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
120000,4.0,4.0,8,82703692,500,,El Castillo de las Guardas,"Sierra norte, Sevilla",,1
80000,1.0,3.0,5,81281085,120,100,Guillena,"Sierra norte, Sevilla",,0
204000,2.0,5.0,1,28848001,1200,250,Guillena,"Sierra norte, Sevilla",,0
125000,2.0,3.0,3,39197868,75,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
79000,2.0,3.0,3,39329158,70,,Guillena,"Sierra norte, Sevilla",,1
180000,1.0,3.0,1,82253224,1000,,Constantina,"Sierra norte, Sevilla",,1
200000,1.0,5.0,5,82382863,45000,,Constantina,"Sierra norte, Sevilla",1950,1
240000,2.0,5.0,3,81990166,480,,La Puebla de los Infantes,"Sierra norte, Sevilla",1998,0
135000,2.0,3.0,6,34257734,80,80,Guillena,"Sierra norte, Sevilla",,1
85000,3.0,3.0,1,28852816,120,105,Gerena,"Sierra norte, Sevilla",,0
160000,2.0,4.0,2,36804339,130,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
150000,3.0,4.0,1,81386689,223,,Guillena,"Sierra norte, Sevilla",,1
130000,2.0,2.0,8,25575288,200,130,Almadén de la Plata,"Sierra norte, Sevilla",,0
120000,1.0,3.0,5,82147119,70,,El Pedroso,"Sierra norte, Sevilla",,0
100000,3.0,3.0,0,81916405,217,100,El Real de la Jara,"Sierra norte, Sevilla",,1
80000,2.0,3.0,1,34875074,1000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
82000,1.0,2.0,0,83806825,128,99,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
34000,1.0,2.0,0,84169539,67,45,Constantina,"Sierra norte, Sevilla",,0
66000,1.0,3.0,2,35170304,120,,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
64000,2.0,2.0,1,40389317,600,,Guillena,"Sierra norte, Sevilla",,0
