price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace
800,2,3,15,39221940,110,90.0,"Etxebarri, Anteiglesia de San esteban","Gran Bilbao, Vizcaya",2007.0,0,0,1,0,1,0,1.0,1,0,0,1
500,1,3,15,32214199,75,70.0,Elantxobe,"Busturialdea, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,1
630,1,2,15,84628124,50,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
2150,2,3,15,84634315,120,109.0,Bilbao,"Gran Bilbao, Vizcaya",2010.0,0,0,1,0,1,0,1.0,1,0,0,0
1000,2,3,15,84645999,100,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
825,1,3,17,84676779,80,75.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
500,1,2,15,29013842,62,56.0,Galdakao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
975,2,2,15,29728615,105,91.0,Munitibar-Arbatzegi Gerrikaitz,"Lea-Artibai, Vizcaya",1976.0,0,0,0,0,1,1,1.0,0,1,0,1
800,1,3,15,31597339,70,68.0,Sopelana,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,0
900,2,3,15,27595961,92,80.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,1,0,1,0,0,1,1.0,0,0,0,1
700,2,2,15,36889093,85,85.0,Elorrio,"Duranguesado, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
950,2,2,15,28730090,100,90.0,Plentzia,"Uribe-Butroe, Vizcaya",1976.0,0,0,1,0,1,0,1.0,1,0,0,1
800,1,2,15,40535234,55,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
850,2,2,15,81357230,100,95.0,Plentzia,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,1,0,1.0,1,0,0,1
900,1,1,15,25703807,45,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
1200,2,2,15,82636492,75,85.0,Mungia,"Uribe-Butroe, Vizcaya",1976.0,0,0,1,0,1,0,1.0,1,1,0,1
1350,2,4,15,30948578,110,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1150,2,3,15,82833085,95,82.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,0,0,0,1
500,2,3,15,26019213,95,85.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
780,1,1,15,27017778,45,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
800,1,2,15,83211219,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
800,2,3,15,83433872,93,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,1,0,1.0,0,1,0,0
700,1,2,15,83442535,78,68.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,1,0,0,0
590,1,3,15,28872249,80,85.0,Gallarta,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
850,2,2,16,25719152,92,82.0,Plentzia,"Uribe-Butroe, Vizcaya",1976.0,0,1,1,0,0,0,1.0,1,0,0,0
1100,2,3,15,83765881,86,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
900,1,1,15,83768450,45,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
800,1,4,15,83775479,106,96.0,Basauri,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,1,0,0,0
800,1,2,15,83907080,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1050,2,3,15,29687044,105,95.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
550,1,2,15,81268666,97,85.0,Bermeo,"Busturialdea, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1900,2,2,15,26290945,98,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,0,0,0,0
920,2,4,15,29255198,95,85.0,Gorliz,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,1
500,1,2,15,39226341,60,55.0,Bakio,"Uribe-Butroe, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
925,1,0,20,31299755,60,55.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,1,0,1
750,1,2,15,82042119,60,55.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,1,0.0,0,0,0,0
850,1,1,15,84085606,50,48.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
900,2,4,15,84235688,120,115.0,Durango,"Duranguesado, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,1,0,1
990,1,2,18,84318494,75,85.0,Busturia,"Busturialdea, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,0
950,2,2,15,25853532,72,64.0,Berriz,"Duranguesado, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,0
2100,2,3,15,81711133,120,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,0,1,0,1,0,1.0,0,0,0,0
700,1,2,15,84368459,60,56.0,Bilbao,"Gran Bilbao, Vizcaya",1955.0,0,1,0,0,0,0,1.0,0,0,0,0
650,1,2,15,40141836,73,70.0,Arrigorriaga,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,1,1.0,1,1,0,1
800,1,2,15,84483714,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
950,1,2,15,84487024,75,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,1,0,0,0
900,2,2,15,84611918,72,70.0,Bilbao,"Gran Bilbao, Vizcaya",2013.0,0,0,1,0,0,0,1.0,1,0,0,0
950,2,2,15,84538782,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
850,1,1,17,84682721,68,65.0,Bilbao,"Gran Bilbao, Vizcaya",1939.0,0,0,1,0,0,0,0.0,0,0,0,0
750,1,2,15,39225203,60,85.0,Sopelana,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
1250,3,3,16,81690307,140,120.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,0,0,1
450,1,2,15,84401829,74,56.0,Busturia,"Busturialdea, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,1
1300,2,2,15,82241226,100,95.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
900,2,3,15,83101582,110,100.0,Mungia,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
1400,2,3,15,83891142,130,120.0,Durango,"Duranguesado, Vizcaya",2018.0,0,0,0,0,1,0,1.0,1,0,0,0
1300,2,3,17,83946959,150,135.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
900,1,1,15,84058128,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
1150,2,2,15,84058231,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1990,3,4,16,84073685,205,180.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,1
900,1,3,15,84086374,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,1,0,0,0
800,1,2,15,84086520,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,1,1,0,0
600,2,2,17,84376268,75,85.0,Carranza,"Encartaciones, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,1,0,1
850,1,1,15,84402120,55,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,1,0,0,0
825,1,3,15,84523686,70,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,0
950,1,2,15,84546647,68,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
950,1,2,15,84553820,80,70.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
1375,2,3,15,84564175,110,98.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
550,1,3,15,84611240,80,75.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,1,1,0,0,0,0.0,0,0,0,0
775,1,1,15,84675748,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1997.0,0,0,0,0,1,0,1.0,0,0,0,0
700,1,2,15,84737300,65,61.0,Gorliz,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
850,1,2,15,84736946,68,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
1100,1,3,15,84485311,85,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
2000,2,3,15,84366027,140,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
700,1,3,15,84549492,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1200,1,2,15,84485501,70,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
800,2,2,15,84578413,71,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
990,1,3,15,84592819,75,72.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,0
750,1,2,15,84646044,74,85.0,Bilbao,"Gran Bilbao, Vizcaya",1957.0,0,0,0,0,0,0,0.0,0,0,0,1
700,1,1,15,84646961,65,60.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,1
1200,2,2,15,84709726,71,85.0,Bilbao,"Gran Bilbao, Vizcaya",1979.0,0,0,0,0,0,0,1.0,0,0,0,1
700,1,2,15,84734171,70,85.0,Erandio,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
2100,1,2,21,84742016,95,85.0,Sopelana,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,1
900,2,4,22,84760815,175,85.0,Muxika,"Busturialdea, Vizcaya",1976.0,0,0,0,0,1,1,1.0,0,0,0,1
790,2,2,15,84752161,62,85.0,Bilbao,"Gran Bilbao, Vizcaya",2003.0,0,0,1,0,1,0,1.0,1,1,0,1
750,1,3,15,84773946,80,70.0,Bilbao,"Gran Bilbao, Vizcaya",1952.0,0,0,0,0,0,0,1.0,0,0,0,0
670,1,2,15,82127801,54,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1600,3,3,15,82925989,150,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
1300,2,2,15,82940858,90,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
3500,4,3,22,83126370,600,85.0,Zaratamo,"Gran Bilbao, Vizcaya",1976.0,1,0,0,0,1,0,1.0,0,1,0,1
675,2,2,15,83640689,80,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
550,1,2,17,28649056,72,60.0,Gauteguiz de Arteaga,"Busturialdea, Vizcaya",1976.0,0,0,0,0,1,0,0.0,0,1,0,0
825,1,2,15,83844446,75,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1250,2,3,15,83875790,120,115.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
850,1,2,15,84080576,70,63.0,Leioa,"Gran Bilbao, Vizcaya",2009.0,0,0,1,0,1,1,1.0,1,0,0,0
1275,2,3,15,84255451,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
750,1,1,15,84451444,50,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
800,2,3,15,84521563,105,95.0,Barakaldo,"Gran Bilbao, Vizcaya",1985.0,0,1,1,0,1,0,1.0,0,1,0,0
850,1,1,17,84536903,60,50.0,Bilbao,"Gran Bilbao, Vizcaya",1970.0,0,0,1,0,0,0,1.0,0,0,0,0
800,1,3,15,84604273,95,85.0,Sestao,"Gran Bilbao, Vizcaya",1965.0,0,0,1,0,0,0,0.0,0,0,0,0
950,2,3,15,40564984,75,70.0,Bilbao,"Gran Bilbao, Vizcaya",1980.0,0,0,0,0,0,0,1.0,0,0,0,0
750,1,2,15,84608619,80,70.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,0
700,1,2,15,84608620,65,55.0,Sestao,"Gran Bilbao, Vizcaya",1980.0,0,0,1,0,0,0,0.0,0,0,0,0
900,1,1,15,84614681,51,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
950,1,3,15,84697756,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1995.0,0,1,0,0,0,0,1.0,0,0,0,1
775,1,2,15,84715958,75,66.0,Getxo,"Gran Bilbao, Vizcaya",1980.0,0,0,1,0,0,0,0.0,0,1,0,0
650,1,2,15,84715951,78,68.0,Arrigorriaga,"Gran Bilbao, Vizcaya",1980.0,0,1,1,0,0,0,1.0,0,1,0,0
650,1,3,15,84502231,60,85.0,Berriz,"Duranguesado, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
950,2,2,15,84760598,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
950,1,1,15,84771785,60,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
850,1,1,15,84772182,50,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,1,0,0
850,1,2,15,83050250,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1000,2,3,15,83733990,115,100.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,1
1385,2,3,15,83774608,105,98.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1200,3,4,15,83855647,135,125.0,Getxo,"Gran Bilbao, Vizcaya",1977.0,0,0,0,0,1,0,1.0,0,0,0,0
1150,1,3,15,84096212,85,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,0
900,2,4,15,84235910,120,115.0,Durango,"Duranguesado, Vizcaya",1976.0,0,1,0,0,1,1,1.0,0,1,0,0
850,1,2,15,84272834,65,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
800,2,3,15,84331400,80,75.0,Gorliz,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
900,2,1,17,84416384,70,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,1,1,0,1,0,1.0,0,0,0,1
700,1,1,17,83870794,45,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1100,2,3,15,37143235,107,85.0,Berango,"Uribe-Butroe, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,1,0,1
800,1,1,15,84522553,55,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
750,1,2,15,39803962,75,70.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,0.0,0,0,0,0
550,1,2,15,31133746,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
950,1,1,15,84582305,60,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
1100,3,4,15,34281286,150,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
700,1,2,15,28730032,82,70.0,Durango,"Duranguesado, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
650,1,2,15,84610200,70,68.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
575,2,3,15,28447062,76,75.0,Busturia,"Busturialdea, Vizcaya",1976.0,0,0,1,0,1,1,0.0,0,1,0,0
950,1,3,15,83736465,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,1
790,1,2,16,82479984,75,85.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,1,1,0,1
1480,2,4,15,84683665,130,120.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,1,0,0,0
1150,2,2,15,37833723,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1200,2,3,15,84695571,100,96.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,0
850,1,2,15,81724962,85,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,1,0,0.0,0,1,0,0
675,1,2,15,84720795,75,85.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,1,1.0,0,0,0,1
900,1,3,15,84740251,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
960,1,3,15,84754070,70,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
875,1,1,17,32529846,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,1,0,0
600,2,3,15,25981519,90,86.0,Orozko,"Arratia-Nervión, Vizcaya",1976.0,0,0,0,0,1,1,1.0,0,0,0,1
1500,3,3,15,38389328,180,178.0,Bilbao,"Gran Bilbao, Vizcaya",1980.0,0,0,1,0,0,0,1.0,0,1,0,1
800,1,2,15,81232267,85,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
650,2,3,15,790444,75,85.0,Busturia,"Busturialdea, Vizcaya",1976.0,0,0,0,0,1,0,0.0,0,1,0,0
1700,2,5,15,35221407,230,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
1300,2,4,15,83533153,125,115.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,1,1,0,1
1000,2,2,17,83631946,90,80.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1385,2,3,15,83756270,106,105.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1150,1,3,15,84058346,75,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,0
900,2,1,15,84078970,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
850,1,3,15,84185782,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
750,1,2,15,84280164,65,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
2000,3,3,15,84327074,154,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1050,2,4,15,84347758,120,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
890,1,2,15,84472243,60,52.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
900,2,1,17,84453785,70,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,1,1,0,1,0,1.0,0,0,0,1
730,2,3,15,38640915,100,95.0,Ermua,"Duranguesado, Vizcaya",1976.0,0,1,0,0,0,0,1.0,1,0,0,1
650,1,2,15,84250319,93,76.0,Gallarta,"Gran Bilbao, Vizcaya",2008.0,0,0,0,0,1,0,1.0,1,0,0,0
750,1,3,15,84342587,75,85.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
900,1,3,15,84617096,85,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
800,1,1,15,84625735,55,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
950,2,3,15,84629814,100,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
950,1,2,15,84651174,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,0
800,1,1,15,34501149,50,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
750,2,3,15,40224418,100,90.0,Gorliz,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
800,1,2,15,81323693,80,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1600,3,3,15,82702140,147,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,1,0,0,0
1150,2,3,15,83219368,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
850,2,2,23,83944003,82,85.0,Plentzia,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
850,1,1,15,39294726,52,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
750,2,2,15,84050331,75,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1150,1,3,15,84050335,85,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1150,1,3,15,84059966,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,0
950,2,3,15,84207716,106,95.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
1030,2,3,15,29025688,104,85.0,Berango,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,1
700,1,2,15,84271592,70,56.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1300,2,3,15,84381668,150,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
650,1,2,15,84485475,58,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1100,2,3,15,84467702,100,95.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
780,1,1,15,84632498,50,45.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
580,1,3,15,84652053,65,85.0,Sestao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1365,2,3,15,35940762,105,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
3500,2,7,15,35780609,250,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1350,3,4,18,39807432,5000,275.0,Maruri,"Uribe-Butroe, Vizcaya",1976.0,0,1,0,0,1,1,1.0,0,1,0,0
900,2,2,15,81675782,120,107.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
1450,3,4,15,82652382,135,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,1
2000,1,1,17,83018184,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
1000,1,0,20,36121707,60,50.0,Bilbao,"Gran Bilbao, Vizcaya",1974.0,0,0,0,0,0,0,1.0,0,0,0,0
800,2,3,15,83408256,90,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,1,0,0,0
1650,2,2,15,83418981,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,1,1,0,1,0,1.0,1,0,0,0
1350,1,1,15,82480492,75,68.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,1,1.0,0,0,0,0
900,1,2,15,83759111,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
800,1,3,15,84064795,69,62.0,Berango,"Uribe-Butroe, Vizcaya",1971.0,0,1,0,0,0,0,0.0,0,0,0,0
1200,2,2,15,84079359,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1970.0,0,0,1,0,1,0,1.0,0,0,0,0
1200,2,3,15,84087973,90,83.0,Bilbao,"Gran Bilbao, Vizcaya",1968.0,0,0,0,0,0,0,1.0,0,0,0,0
700,1,2,15,84104169,60,53.0,Bilbao,"Gran Bilbao, Vizcaya",1966.0,0,0,0,0,0,0,1.0,0,0,0,0
900,2,3,15,84285262,70,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
1150,1,2,17,84299043,77,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
850,1,2,15,38008799,70,63.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
825,1,3,15,84366110,80,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
