price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace
220000,3,10,3,40101490,1595,85.0,Lanestosa,"Encartaciones, Vizcaya",1976.0,0,0,0,1,1,0,1.0,0,1,0,0
160000,1,3,2,81140055,70,85.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,0
7200,0,0,9,81380290,98,85.0,Galdames,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
134900,1,3,2,81450653,82,75.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,1
60000,0,0,0,81969902,400,85.0,Carranza,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
240000,2,3,2,82399134,110,100.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,1,0,0
93000,1,2,2,347233,55,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
136000,1,3,2,82648001,70,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
55000,1,2,2,83947339,55,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
100000,1,3,2,32282215,80,75.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,1
155000,1,1,2,32994881,55,50.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
158800,1,2,2,33197114,70,69.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,1,0,0
103000,1,3,2,33203408,70,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,1,0,1
148000,1,2,2,32667927,70,65.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
80000,1,3,2,36083485,90,85.0,Carranza,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
370000,3,4,0,30931309,1660,220.0,Arcentales,"Encartaciones, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,1,0,1
100000,1,2,2,37866828,64,53.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
180000,1,3,10,38280277,250,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
164000,1,3,2,35918898,75,70.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
155000,1,4,2,39991750,110,100.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
205000,1,3,2,81259486,85,80.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,1,0,0
120000,1,3,2,81362993,132,85.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,0.0,0,1,0,0
330000,1,8,6,82498146,15000,85.0,Gordexola,"Encartaciones, Vizcaya",1976.0,0,1,0,1,0,1,1.0,0,0,0,0
140000,1,2,2,28900781,70,60.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
295000,3,4,7,30823949,240,220.0,Arcentales,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,1
380000,3,3,7,30868860,169,85.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,1,0,1
259000,2,3,2,31419964,107,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
288500,2,4,2,31652357,116,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
99000,2,3,2,31768181,80,85.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
369000,2,3,7,31823482,177,85.0,Gordexola,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,1
310000,2,4,2,32431431,108,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
159000,1,2,2,32432085,69,60.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
250000,2,3,7,32432140,120,110.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,1
390650,3,4,7,32432166,206,180.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,1,0,1
110000,1,3,2,32432249,67,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
135000,1,2,2,32432277,63,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
169000,2,2,2,32432300,67,60.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
144000,1,2,2,32512553,97,86.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,0
109000,1,2,2,32567820,69,60.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,0
110000,2,4,2,33690399,105,90.0,Güeñes,"Encartaciones, Vizcaya",1978.0,0,0,0,0,0,0,0.0,0,0,0,1
192600,2,3,7,33790492,320,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,0
169000,1,3,7,32432169,154,140.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,0
420000,2,3,0,35859984,780,200.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,1,1.0,0,1,0,1
130000,1,3,2,32567868,78,68.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
299000,2,3,7,32432179,96,80.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
71000,1,2,2,32431451,80,70.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
115000,1,3,2,33519601,75,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
58000,1,1,2,34101888,59,50.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,0
150000,2,3,2,36513611,80,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
175000,2,3,2,36609278,95,85.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
90000,1,3,2,36896076,75,61.0,Carranza,"Encartaciones, Vizcaya",1968.0,0,0,0,0,0,0,0.0,0,0,0,1
30800,1,2,7,37110580,190,85.0,Carranza,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
109000,2,4,2,37405214,76,85.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
200000,2,3,2,37354654,102,90.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
139000,2,4,2,37073932,112,100.0,Carranza,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
129000,1,3,2,37536155,76,74.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
180000,2,2,2,37514215,80,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
130000,2,3,2,37583532,100,90.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
126000,1,3,2,38565608,113,98.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
185000,1,2,2,38805328,57,55.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,1,0.0,0,1,0,1
160000,2,2,7,38931371,210,180.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
135000,1,3,2,39197965,75,65.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
232000,2,3,2,32176947,88,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,1
470000,2,6,7,39329038,760,380.0,Gordexola,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
155000,1,4,2,39407462,107,85.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
99500,1,2,2,39397650,67,55.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,1
126000,1,3,2,39408623,80,74.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
225000,2,3,7,39679866,349,300.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
237400,2,3,2,40172322,104,90.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,1,0,0,0,0,1.0,1,0,0,0
145000,1,3,2,40172412,86,75.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,1,0,0
90000,1,2,2,35239522,73,65.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
110000,2,3,7,33898559,300,85.0,Galdames,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
55000,1,1,2,40357331,41,37.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
180000,2,3,2,33533678,101,100.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
169000,2,2,2,81298201,80,70.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
65000,1,1,2,32432141,56,45.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
140000,1,3,2,81731196,120,100.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,1,0.0,0,1,0,1
200000,1,4,8,81963358,290,260.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
500000,2,5,8,81963371,300,280.0,Gordexola,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,1
90000,1,4,8,81963374,145,85.0,Galdames,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
299999,1,3,8,81963378,450,85.0,Güeñes,"Encartaciones, Vizcaya",1700.0,0,0,0,0,0,0,1.0,0,1,0,1
70000,2,3,8,81963412,385,350.0,Galdames,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
220000,2,3,8,81963406,150,135.0,Carranza,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,1
145000,1,3,2,82272322,81,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,1,0,0,0,0,0.0,0,1,0,0
140000,0,4,8,82913950,290,270.0,Gordexola,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
276500,2,3,2,83022178,100,90.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,1,0,0.0,0,1,0,1
135000,2,4,0,84059434,200,85.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
380000,3,3,0,84146230,1200,240.0,Galdames,"Encartaciones, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
330000,0,3,7,83745875,197,180.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,0,0,1
83000,1,3,2,28362691,71,85.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,1,0,0
390000,3,4,10,83333950,400,160.0,Gordexola,"Encartaciones, Vizcaya",1976.0,0,1,0,0,1,0,1.0,0,0,0,1
80000,1,2,2,363175,70,65.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,0.0,0,0,0,0
390000,2,9,0,1897952,600,950.0,Trucios,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,1,1.0,0,1,0,1
140000,1,2,2,1902643,65,85.0,Balmaseda,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,1
182000,1,3,2,2070775,77,85.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
129900,1,3,2,2164060,80,75.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,0
53000,1,2,2,25837874,82,72.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0,1,1,0,0,1,0.0,0,0,0,0
175000,2,4,2,25955748,100,99.0,Güeñes,"Encartaciones, Vizcaya",1976.0,0,0,1,0,0,1,0.0,0,0,0,1
