price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
45000,1.0,4.0,2,37340806,78,,Sagunto/Sagunt,"Camp de Morvedre, València",
55000,2.0,3.0,2,37373038,112,104,Sagunto/Sagunt,"Camp de Morvedre, València",
55000,1.0,3.0,2,36485606,80,,Sagunto/Sagunt,"Camp de Morvedre, València",
105000,2.0,3.0,2,81720721,110,102,Sagunto/Sagunt,"Camp de Morvedre, València",
265000,2.0,4.0,1,82486334,3000,,Sagunto/Sagunt,"Camp de Morvedre, València",
66000,1.0,3.0,2,82515625,70,65,Sagunto/Sagunt,"Camp de Morvedre, València",
109000,1.0,2.0,1,1991216,700,,Sagunto/Sagunt,"Camp de Morvedre, València",
175000,2.0,4.0,2,28421449,165,145,Sagunto/Sagunt,"Camp de Morvedre, València",
52000,1.0,2.0,2,35709076,60,,Sagunto/Sagunt,"Camp de Morvedre, València",
330000,1.0,3.0,4,1603713,101,140,Sagunto/Sagunt,"Camp de Morvedre, València",
80000,2.0,4.0,2,34385521,105,,Sagunto/Sagunt,"Camp de Morvedre, València",
195000,2.0,3.0,3,83560535,120,,Sagunto/Sagunt,"Camp de Morvedre, València",
87000,2.0,3.0,2,83794542,105,,Sagunto/Sagunt,"Camp de Morvedre, València",
55000,2.0,3.0,1,84402855,220,,Sagunto/Sagunt,"Camp de Morvedre, València",
240000,3.0,5.0,11,348202,400,,Sagunto/Sagunt,"Camp de Morvedre, València",
38000,1.0,4.0,3,39876029,120,100,Sagunto/Sagunt,"Camp de Morvedre, València",1950
95000,2.0,4.0,2,84064328,120,,Sagunto/Sagunt,"Camp de Morvedre, València",
30000,1.0,3.0,2,84064288,80,,Sagunto/Sagunt,"Camp de Morvedre, València",
125000,1.0,3.0,1,39426903,209,,Sagunto/Sagunt,"Camp de Morvedre, València",
58974,1.0,1.0,2,84309138,212,,Sagunto/Sagunt,"Camp de Morvedre, València",
47800,1.0,3.0,2,84956993,80,,Sagunto/Sagunt,"Camp de Morvedre, València",
47800,1.0,3.0,2,84983811,80,,Sagunto/Sagunt,"Camp de Morvedre, València",1970
700000,3.0,4.0,1,38637590,271,500,Sagunto/Sagunt,"Camp de Morvedre, València",
95000,2.0,3.0,2,38875675,76,,Sagunto/Sagunt,"Camp de Morvedre, València",
55000,1.0,3.0,2,82598445,74,,Sagunto/Sagunt,"Camp de Morvedre, València",
49000,1.0,3.0,2,82715330,82,,Sagunto/Sagunt,"Camp de Morvedre, València",
56000,1.0,3.0,2,82715331,100,,Sagunto/Sagunt,"Camp de Morvedre, València",
56000,1.0,3.0,2,82715348,85,,Sagunto/Sagunt,"Camp de Morvedre, València",
100000,2.0,3.0,2,40130387,87,,Sagunto/Sagunt,"Camp de Morvedre, València",
103000,2.0,3.0,2,39687876,90,,Sagunto/Sagunt,"Camp de Morvedre, València",
72300,2.0,4.0,2,84052078,125,,Sagunto/Sagunt,"Camp de Morvedre, València",
114000,2.0,3.0,2,83906167,85,,Sagunto/Sagunt,"Camp de Morvedre, València",
125000,2.0,5.0,2,29947549,140,,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,4.0,2,31431056,110,100,Sagunto/Sagunt,"Camp de Morvedre, València",
38000,1.0,3.0,2,33950307,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",
58000,2.0,4.0,2,33950517,115,110,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,3.0,2,33951085,96,,Sagunto/Sagunt,"Camp de Morvedre, València",
50000,1.0,3.0,2,34809030,84,,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,5.0,2,34842664,124,,Sagunto/Sagunt,"Camp de Morvedre, València",
56000,1.0,4.0,3,34910892,150,100,Sagunto/Sagunt,"Camp de Morvedre, València",1960
82000,1.0,3.0,2,34984999,104,,Sagunto/Sagunt,"Camp de Morvedre, València",
130000,2.0,3.0,2,35236327,95,90,Sagunto/Sagunt,"Camp de Morvedre, València",2004
290000,1.0,1.0,1,37445927,300,,Sagunto/Sagunt,"Camp de Morvedre, València",
37000,2.0,5.0,3,82647234,140,138,Sagunto/Sagunt,"Camp de Morvedre, València",
113000,1.0,2.0,2,32993310,80,,Sagunto/Sagunt,"Camp de Morvedre, València",
49000,1.0,3.0,2,34540567,100,,Sagunto/Sagunt,"Camp de Morvedre, València",
