ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 14 de abril,0,1,3.0,0,1,,,,1,1,81622174,5,,Camprodon,"Calle Monestir, 3 bis"," Calle Monestir, 3 bis , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",540,,2019-04-15,320000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,3.0,0,0,,en trámite,bajo exterior,1,1,81794538,4,0,Camprodon,"Paseo de Maristany, 10"," Paseo de Maristany, 10 , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",115,108,2019-04-15,350000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de febrero,0,0,2.0,1,1,,en trámite,3 plantas,0,1,82326469,8,,Vilallonga de Ter,Urb. Tregurá de Baix," GIV-5265, 11 , Urb. Tregurá de Baix , Vilallonga de Ter , Ripollès, Girona ","GIV-5265, 11","Ripollès, Girona",1800,120,2019-04-15,190000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de diciembre,0,1,2.0,0,0,,no indicado,planta 1ª exterior,1,0,82894200,1,1,Sant Joan de les Abadesses,"Calle de Comella, 5"," Calle de Comella, 5 , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",384,350,2019-04-15,190000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,3.0,1,0,,,3 plantas,1,1,31354189,3,,Ripoll,Urb. Engordans," Calle torreneules, 39 , Urb. Engordans , Ripoll , Ripollès, Girona ","Calle torreneules, 39","Ripollès, Girona",1500,400,2019-04-15,440000,0,5.0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,2.0,0,0,,,planta 1ª exterior,0,0,83215272,1,0,Camprodon,"Calle València, 28"," Calle València, 28 , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",190,165,2019-04-15,250000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 14 de abril,0,0,3.0,1,1,,,3 plantas,1,1,37396309,12,,Vilallonga de Ter,"Calle Font, 2"," Calle Font, 2 , Vilallonga de Ter , Ripollès, Girona ",,"Ripollès, Girona",2300,265,2019-04-15,390000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 17 de marzo,0,1,2.0,0,0,2003,no indicado,2 plantas,1,1,84602769,3,,Ogassa,"Calle Marti d´ogassa, 5"," Calle Marti d´ogassa, 5 , Ogassa , Ripollès, Girona ",,"Ripollès, Girona",600,120,2019-04-15,298000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,0,0,3.0,0,1,1938,en trámite,3 plantas,1,1,84774526,12,,Sant Joan de les Abadesses,," , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",4045,346,2019-04-15,195000,0,8.0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de diciembre,0,0,1.0,0,1,,,3 plantas,1,0,34659520,8,,Ribes de Freser,," , Ribes de Freser , Ripollès, Girona ",,"Ripollès, Girona",7814,,2019-04-15,275000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,,,planta 2ª,0,0,82276945,1,0,Ripoll,Calle de Tarragona," Calle de Tarragona , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",60,,2019-04-15,75600,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,,no indicado,,0,0,34732518,1,0,Campdevánol,Plaza església," Plaza església , Campdevánol , Ripollès, Girona ",,"Ripollès, Girona",60,,2019-04-15,80000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,2.0,0,0,,no indicado,planta 1ª,0,0,84697797,1,1,Llanars,," , Llanars , Ripollès, Girona ",,"Ripollès, Girona",95,,2019-04-15,250000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,,,0,0,84789035,1,1,Ripoll,Colònia Rocafiguera," Colònia Rocafiguera , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",66,59,2019-04-15,74000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,,,0,0,84789036,1,1,Ripoll,Calle dels Fargaires," Calle dels Fargaires , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",68,61,2019-04-15,65000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,en trámite,,0,0,84789037,1,0,Ripoll,Calle del Puigmal," Calle del Puigmal , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",82,74,2019-04-15,81000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,2.0,0,0,,en trámite,,0,0,84789045,1,1,Ripoll,Calle de Josep Mª Pellicer," Calle de Josep Mª Pellicer , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",105,96,2019-04-15,141000,0,4.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,en trámite,,0,0,84823664,1,1,Ripoll,Calle del Canigó," Calle del Canigó , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",68,61,2019-04-15,95000,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,,,0,0,84823666,1,0,Campdevánol,Carretera Gombren," Carretera Gombren , Campdevánol , Ripollès, Girona ",,"Ripollès, Girona",44,40,2019-04-15,39000,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,en trámite,,0,0,84823671,1,0,Ripoll,Carretera de Ribes," Carretera de Ribes , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",73,66,2019-04-15,45000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,no indicado,,0,0,84875593,1,,Llanars,Calle de la Plana," Calle de la Plana , Llanars , Ripollès, Girona ",,"Ripollès, Girona",76,,2019-04-15,191300,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de abril,0,0,1.0,0,0,,,,0,0,36245477,1,1,Ripoll,," , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",60,46,2019-04-15,75600,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de agosto,0,0,4.0,0,0,1700,,,0,0,36850995,3,,Sant Joan de les Abadesses,," , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",30000,520,2019-04-15,750000,0,8.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,planta 2ª,1,0,31695845,4,1,Sant Pau de Segúries,Avenida de la Vall," Avenida de la Vall , Sant Pau de Segúries , Ripollès, Girona ",,"Ripollès, Girona",107,86,2019-04-15,136100,0,2.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,0.0,0,0,,,planta 2ª,1,0,82979283,10,1,Sant Pau de Segúries,Calle Pompeu Fabra," Calle Pompeu Fabra , Sant Pau de Segúries , Ripollès, Girona ",,"Ripollès, Girona",84,68,2019-04-15,119100,0,0.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,1,0,,,3 plantas,0,0,25887266,9,,Setcases,"Font de la Justa, 2"," Font de la Justa, 2 , Setcases , Ripollès, Girona ",,"Ripollès, Girona",80,76,2019-04-15,175000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,0.0,0,0,,inmueble exento,3 plantas,0,0,26751961,5,,Ripoll,"Calle Bisbe Morgades, 7"," Calle Bisbe Morgades, 7 , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",110,300,2019-04-15,350000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,1.0,1,0,,no indicado,planta 2ª exterior,0,0,27657806,4,1,Setcases,"Calle Cal Pages, 2"," Calle Cal Pages, 2 , Setcases , Ripollès, Girona ",,"Ripollès, Girona",60,54,2019-04-15,180000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de marzo,0,0,2.0,1,0,,no indicado,planta 1ª exterior,0,1,1781613,4,0,Vilallonga de Ter,"Urb. casa "" Can Manel"""," Calle Nuria, 1 , Urb. casa "" Can Manel"" , Vilallonga de Ter , Ripollès, Girona ","Calle Nuria, 1","Ripollès, Girona",75,60,2019-04-15,120000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,1,0,,,3 plantas,1,1,28082537,11,,Molló,"Ramal Entrada, 5"," Ramal Entrada, 5 , Molló , Ripollès, Girona ",,"Ripollès, Girona",200,160,2019-04-15,220000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,1,0,,en trámite,planta 2ª exterior,0,0,25895973,1,0,Ripoll,"Calle Cerdanya, 18"," Calle Cerdanya, 18 , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",99,80,2019-04-15,145000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,1,0,,no indicado,3 plantas,1,1,1818863,9,,Campdevánol,"Calle del Roser, 3"," Calle del Roser, 3 , Campdevánol , Ripollès, Girona ",,"Ripollès, Girona",175,150,2019-04-15,210000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,,,bajo exterior,0,1,35762502,1,0,Ripoll,"Colonia Noguera, 2"," Colonia Noguera, 2 , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",80,75,2019-04-15,69000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 16 de enero,0,0,2.0,0,0,,no indicado,2 plantas,1,0,37085906,9,,Toses,"Camino de Sant Antoni, 2"," Camino de Sant Antoni, 2 , Toses , Ripollès, Girona ",,"Ripollès, Girona",95,,2019-04-15,220000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de diciembre,0,0,2.0,1,0,,no indicado,2 plantas,1,1,38060205,3,,Sant Joan de les Abadesses,"Calle de la Font dels Estudiants, 2"," Calle de la Font dels Estudiants, 2 , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",1823,,2019-04-15,330000,0,4.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,0,1,1.0,1,0,2000,,planta 1ª exterior,0,0,38511005,1,1,Camprodon,"Paseo de la Muralla, 6"," Paseo de la Muralla, 6 , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",62,55,2019-04-15,100000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,0,,en trámite,2 plantas,0,0,39014546,9,,Campdevánol,"Avenida Barcelona, 2"," Avenida Barcelona, 2 , Campdevánol , Ripollès, Girona ",,"Ripollès, Girona",140,,2019-04-15,155000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,0,0,,,planta 3ª exterior,1,1,361079,4,1,Camprodon,"Calle Freixenet, 10"," Calle Freixenet, 10 , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",108,,2019-04-15,205000,1,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,34351496,1,0,Sant Joan de les Abadesses,Camino de l'estació s/n," Camino de l'estació s/n , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",70,,2019-04-15,89000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,1,2.0,0,0,,,3 plantas,0,0,82063789,5,,Ogassa,Avenida de las Minas s/n," Avenida de las Minas s/n , Ogassa , Ripollès, Girona ",,"Ripollès, Girona",303,,2019-04-15,170000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,1,1.0,1,0,,,planta 4ª exterior,0,0,82261314,1,0,Sant Joan de les Abadesses,"Plaza de l'Abadia, 1"," Plaza de l'Abadia, 1 , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",70,,2019-04-15,94500,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 1 de abril,0,1,2.0,1,0,,en trámite,,1,0,82531851,11,,Ripoll,"Calle Val d'Aran, 20"," Calle Val d'Aran, 20 , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",180,148,2019-04-15,300000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,1,1,1.0,0,0,,no indicado,planta 2ª exterior,1,0,82891915,1,0,Ribes de Freser,"Calle de Sant Miquel, 23"," Calle de Sant Miquel, 23 , Ribes de Freser , Ripollès, Girona ",,"Ripollès, Girona",70,,2019-04-15,155000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,,0,0,38662543,1,0,Ripoll,Carretera de ribes," Carretera de ribes , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",52,44,2019-04-15,28300,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,0,0,1974,,planta 2ª,0,0,84307244,1,0,Sant Joan de les Abadesses,Calle del Mestre Josep Mª Andreu," Calle del Mestre Josep Mª Andreu , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",143,140,2019-04-15,105000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,,0,0,84407180,1,0,Ripoll,Calle de Margarida Diligeon," Calle de Margarida Diligeon , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",448,400,2019-04-15,266986,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,1.0,1,0,1975,no indicado,planta 3ª exterior,0,0,2062623,1,0,Sant Joan de les Abadesses,"Calle Pere Planas, 6"," Calle Pere Planas, 6 , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",70,67,2019-04-15,55000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de marzo,0,0,2.0,0,0,,en trámite,,0,0,40566275,0,,Ripoll,Calle de Milany," Calle de Milany , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",166,150,2019-04-15,210000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,0,0,,,,0,0,37805928,3,,Molló,Calle de sant sebastia," Calle de sant sebastia , Molló , Ripollès, Girona ",,"Ripollès, Girona",1,,2019-04-15,375000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,0,,,planta 2ª,0,0,36985887,1,0,Ribes de Freser,Calle de sant quinti," Calle de sant quinti , Ribes de Freser , Ripollès, Girona ",,"Ripollès, Girona",81,,2019-04-15,140520,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,,bajo,0,0,37288002,1,1,Camprodon,Calle freixenet," Calle freixenet , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",48,38,2019-04-15,77700,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,,,0,0,37035858,3,,Planoles,Plaza ventador," Plaza ventador , Planoles , Ripollès, Girona ",,"Ripollès, Girona",105,,2019-04-15,168900,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,2.0,0,0,,,,0,0,84238570,1,0,Ribes de Freser,Paseo d'en A. Guimerà," Paseo d'en A. Guimerà , Ribes de Freser , Ripollès, Girona ",,"Ripollès, Girona",86,,2019-04-15,237200,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,,bajo,0,0,81827566,1,1,Camprodon,Calle Freixenet," Calle Freixenet , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",62,57,2019-04-15,108200,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,,planta 1ª,0,0,81987118,1,1,Camprodon,Calle Freixenet," Calle Freixenet , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",64,50,2019-04-15,110300,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,,planta 3ª,0,0,84238817,1,1,Camprodon,Calle Freixenet," Calle Freixenet , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",85,66,2019-04-15,148100,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,,planta 3ª,0,0,81946385,1,1,Camprodon,Calle Freixenet," Calle Freixenet , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",66,52,2019-04-15,115500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,,planta 3ª,0,0,81971363,1,1,Camprodon,Calle Freixenet," Calle Freixenet , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",82,63,2019-04-15,142800,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,0,0,1975,,bajo exterior,0,0,84681710,1,0,Ripoll,Urb. centro," Urb. centro , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",80,75,2019-04-15,65000,1,2.0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,,bajo exterior,0,0,83468880,1,1,Camprodon,"Carretera de Sant Joan, 7"," Carretera de Sant Joan, 7 , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",37,,2019-04-15,70000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,,en trámite,planta 1ª exterior,1,0,1988553,1,0,Ribes de Freser,"Calle Sant Miquel, 20"," Calle Sant Miquel, 20 , Ribes de Freser , Ripollès, Girona ",,"Ripollès, Girona",72,66,2019-04-15,160000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,1,1.0,0,0,1977,no indicado,planta 3ª exterior,0,0,40063965,1,1,Ripoll,Colònia Rocafiguera s/n," Colònia Rocafiguera s/n , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",64,,2019-04-15,70000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,82038783,2,0,Camprodon,"Paseo de la Muralla, 21"," Paseo de la Muralla, 21 , Camprodon , Ripollès, Girona ",,"Ripollès, Girona",79,,2019-04-15,80000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,0,1,1.0,0,0,,en trámite,planta 2ª exterior,0,0,82290458,1,0,Campdevánol,"Industria, 3"," Industria, 3 , Campdevánol , Ripollès, Girona ",,"Ripollès, Girona",77,63,2019-04-15,79200,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 16 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,84127493,1,0,Ripoll,Raval de Barcelona," Raval de Barcelona , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",70,,2019-04-15,38000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,,,planta 3ª,0,0,82586372,1,,Ripoll,Carretera d'Olot," Carretera d'Olot , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",109,,2019-04-15,106000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,en trámite,planta 3ª,0,0,39805385,1,1,Ripoll,," , Ripoll , Ripollès, Girona ",,"Ripollès, Girona",82,74,2019-04-15,85000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,1.0,0,0,1974,,planta 2ª exterior,0,0,83523986,1,0,Sant Joan de les Abadesses,"Calle Mestre Andreu, 15"," Calle Mestre Andreu, 15 , Sant Joan de les Abadesses , Ripollès, Girona ",,"Ripollès, Girona",143,140,2019-04-15,105000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,3.0,0,0,,,,1,0,83539383,3,,Queralbs,Calle de Baix," Calle de Baix , Queralbs , Ripollès, Girona ",,"Ripollès, Girona",375,315,2019-04-15,487500,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
