price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
135000,2.0,4.0,3,82527512,114,135,Villanueva de los Infantes,"Montiel, Ciudad Real",2000
160000,3.0,6.0,2,84331285,11000,200,Villanueva de los Infantes,"Montiel, Ciudad Real",1995
63000,2.0,3.0,0,81849757,240,,Villanueva de los Infantes,"Montiel, Ciudad Real",
75000,1.0,3.0,4,81596749,100,85,Villanueva de los Infantes,"Montiel, Ciudad Real",2010
140000,2.0,5.0,1,84602775,261,225,Villanueva de los Infantes,"Montiel, Ciudad Real",2001
40000,1.0,5.0,1,29369119,163,160,Villamanrique,"Montiel, Ciudad Real",
69900,2.0,4.0,4,34879190,143,107,Castellar de Santiago,"Montiel, Ciudad Real",
156000,2.0,5.0,8,83219715,170,,Torre de Juan Abad,"Montiel, Ciudad Real",
216000,3.0,9.0,0,28188904,385,360,Villanueva de los Infantes,"Montiel, Ciudad Real",
190000,1.0,1.0,1,28205887,15000,250,Villanueva de los Infantes,"Montiel, Ciudad Real",2007
121000,2.0,4.0,3,32233229,180,160,Villanueva de los Infantes,"Montiel, Ciudad Real",
275000,4.0,4.0,1,33027597,18000,255,Villanueva de los Infantes,"Montiel, Ciudad Real",
330000,7.0,26.0,0,36489765,860,450,Villanueva de los Infantes,"Montiel, Ciudad Real",
355000,3.0,7.0,10,38967663,700,450,Castellar de Santiago,"Montiel, Ciudad Real",
90000,1.0,5.0,0,39736911,500,,Villanueva de los Infantes,"Montiel, Ciudad Real",
90000,2.0,4.0,4,40080406,120,110,Villanueva de los Infantes,"Montiel, Ciudad Real",1970
300000,11.0,16.0,6,40221079,1100,,Montiel,Ciudad Real,
55000,2.0,5.0,7,83382314,120,100,Castellar de Santiago,"Montiel, Ciudad Real",
127000,2.0,3.0,1,83731864,351,280,Castellar de Santiago,"Montiel, Ciudad Real",
400000,4.0,10.0,1,84477484,1407,590,Almedina,"Montiel, Ciudad Real",
55000,2.0,5.0,0,81909918,145,115,Villanueva de los Infantes,"Montiel, Ciudad Real",1985
24480,2.0,4.0,3,40333371,92,,Santa Cruz de los Cañamos,"Montiel, Ciudad Real",
85000,2.0,4.0,0,82052457,373,176,Villahermosa,"Montiel, Ciudad Real",2003
90000,2.0,4.0,4,83331307,100,90,Villanueva de los Infantes,"Montiel, Ciudad Real",1992
50000,1.0,3.0,4,82028834,120,100,Villanueva de los Infantes,"Montiel, Ciudad Real",1975
32000,1.0,4.0,3,36349490,73,,Carrizosa,"Montiel, Ciudad Real",1965
275000,2.0,3.0,2,84485090,2395,275,Castellar de Santiago,"Montiel, Ciudad Real",
115000,2.0,3.0,3,34534437,111,180,Villanueva de los Infantes,"Montiel, Ciudad Real",1982
135000,2.0,5.0,1,36962396,220,400,Villanueva de los Infantes,"Montiel, Ciudad Real",
180000,2.0,5.0,1,38183344,5050,300,Villanueva de los Infantes,"Montiel, Ciudad Real",
115000,2.0,4.0,3,39483704,80,140,Villanueva de los Infantes,"Montiel, Ciudad Real",2009
180000,2.0,8.0,5,81737733,563,600,Villanueva de los Infantes,"Montiel, Ciudad Real",1920
180000,2.0,4.0,3,82739757,258,175,Villanueva de los Infantes,"Montiel, Ciudad Real",1991
130000,2.0,4.0,0,83598217,157,250,Villanueva de los Infantes,"Montiel, Ciudad Real",1974
28000,1.0,2.0,4,81403650,90,66,Villamanrique,"Montiel, Ciudad Real",
