price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
1200,5.0,6.0,18,37976889,800,320,Almarza,"Pinares y Tierras Altas, Soria",,0
1200,3.0,4.0,16,83083233,161,188,Soria,"Área de Soria, Soria",2003,1
850,2.0,3.0,21,31334683,140,,Bayubas de Abajo,"Almazán, Soria",,1
750,2.0,4.0,16,82733125,73,120,Soria,"Área de Soria, Soria",1992,1
400,1.0,2.0,14,39449023,82,69,Soria,"Área de Soria, Soria",1994,0
440,1.0,4.0,14,84024022,94,,Soria,"Área de Soria, Soria",1965,0
400,1.0,2.0,19,82103216,60,,Cidones,"Área de Soria, Soria",,0
550,2.0,3.0,15,81713200,96,92,Soria,"Área de Soria, Soria",1990,0
320,1.0,3.0,14,85028773,119,80,Olvega,"Área de Soria, Soria",,0
475,1.0,2.0,14,32550378,60,55,Soria,"Área de Soria, Soria",2001,0
320,2.0,3.0,14,84995347,96,80,Olvega,"Área de Soria, Soria",,1
550,2.0,4.0,14,85007777,130,120,Almazan,"Almazán, Soria",,0
500,1.0,1.0,14,85009915,58,,Soria,"Área de Soria, Soria",,0
450,1.0,3.0,14,85012695,80,79,Moron de Almazan,"Almazán, Soria",,0
400,1.0,2.0,17,85014481,600,50,Miño de Medinaceli,"Almazán, Soria",,0
350,1.0,3.0,14,85015786,75,70,Medinaceli,"Almazán, Soria",,0
600,2.0,4.0,14,85023491,115,,Soria,"Área de Soria, Soria",,0
