price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
200000,1.0,2.0,3,84293544,3000,40,Breña Alta,"La Palma, Santa Cruz de Tenerife",
450000,3.0,5.0,0,84417033,1227,250,Breña Baja,"La Palma, Santa Cruz de Tenerife",
85000,1.0,3.0,1,82860170,88,75,Barlovento,"La Palma, Santa Cruz de Tenerife",
78000,1.0,3.0,1,84390667,70,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
450000,4.0,4.0,0,26104474,300,240,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
150000,2.0,3.0,1,1731179,96,86,Tazacorte,"La Palma, Santa Cruz de Tenerife",
700000,7.0,8.0,2,26059025,2000,400,Puntallana,"La Palma, Santa Cruz de Tenerife",
195000,2.0,3.0,0,30408079,270,,Fuencaliente de la Palma,"La Palma, Santa Cruz de Tenerife",
80000,1.0,1.0,8,30821290,50,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
70000,1.0,3.0,1,32744151,85,70,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
300000,2.0,4.0,4,33788840,1400,180,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
708000,18.0,18.0,3,36118551,1547,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
750000,5.0,14.0,9,36216425,1364,,Garafia,"La Palma, Santa Cruz de Tenerife",
170000,1.0,2.0,4,37531507,4590,,Barlovento,"La Palma, Santa Cruz de Tenerife",
206000,2.0,3.0,1,30322824,120,,El Paso,"La Palma, Santa Cruz de Tenerife",
180000,1.0,3.0,1,38608328,98,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
60000,5.0,5.0,0,81350453,180,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
239000,3.0,4.0,2,82122430,175,150,Breña Baja,"La Palma, Santa Cruz de Tenerife",
150000,2.0,4.0,1,82169137,180,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
210000,2.0,3.0,0,83206971,200,,Puntallana,"La Palma, Santa Cruz de Tenerife",
120000,1.0,2.0,10,38251255,2600,45,Puntallana,"La Palma, Santa Cruz de Tenerife",
379000,1.0,3.0,0,84499249,2190,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
84500,2.0,4.0,7,37528436,120,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",1930
130000,2.0,3.0,7,38631473,108,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
370000,2.0,4.0,2,38726492,300,,Fuencaliente de la Palma,"La Palma, Santa Cruz de Tenerife",
82000,1.0,3.0,11,84409609,81,72,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
30000,1.0,3.0,1,84721056,96,,Barlovento,"La Palma, Santa Cruz de Tenerife",
139000,2.0,3.0,10,38442537,907,,El Paso,"La Palma, Santa Cruz de Tenerife",
169000,1.0,2.0,12,38442668,2000,,El Paso,"La Palma, Santa Cruz de Tenerife",
189000,1.0,3.0,12,38472389,250,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
299000,2.0,3.0,11,40485779,220,200,Tazacorte,"La Palma, Santa Cruz de Tenerife",
75000,0.0,4.0,11,40499397,500,100,El Paso,"La Palma, Santa Cruz de Tenerife",
310000,4.0,7.0,11,40511733,1680,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
249000,1.0,2.0,11,40512602,1100,90,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
40900,1.0,2.0,7,34833891,70,,Barlovento,"La Palma, Santa Cruz de Tenerife",
40900,1.0,2.0,0,39834651,70,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
75000,1.0,2.0,1,39037037,73,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
69000,1.0,1.0,1,84422648,154,,Puntallana,"La Palma, Santa Cruz de Tenerife",
260000,3.0,4.0,0,84452510,726,30,Fuencaliente de la Palma,"La Palma, Santa Cruz de Tenerife",
400000,1.0,3.0,7,84452512,3977,50,Breña Baja,"La Palma, Santa Cruz de Tenerife",
420000,2.0,3.0,0,84452515,1614,125,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
219000,1.0,2.0,7,84452999,2385,,Tijarafe,"La Palma, Santa Cruz de Tenerife",
420000,2.0,4.0,7,84452993,1214,193,El Paso,"La Palma, Santa Cruz de Tenerife",
120000,1.0,2.0,2,82870298,1260,,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
215000,1.0,7.0,10,82906859,771,,Puntallana,"La Palma, Santa Cruz de Tenerife",
130000,1.0,4.0,1,82966506,116,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
110000,1.0,3.0,1,83128948,90,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
130000,2.0,4.0,1,84250013,110,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
169000,1.0,2.0,5,84405214,153,63,Barlovento,"La Palma, Santa Cruz de Tenerife",
240000,2.0,3.0,8,25533666,254,150,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
75000,1.0,2.0,1,38994189,73,,Tazacorte,"La Palma, Santa Cruz de Tenerife",2005
157500,2.0,3.0,1,82585481,149,,El Paso,"La Palma, Santa Cruz de Tenerife",
65000,1.0,1.0,1,84704933,85,68,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
146600,1.0,3.0,1,35500596,152,77,Breña Baja,"La Palma, Santa Cruz de Tenerife",
146600,1.0,2.0,1,35500597,152,61,Breña Baja,"La Palma, Santa Cruz de Tenerife",
84500,2.0,4.0,0,36730261,120,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
140000,2.0,3.0,7,84340169,197,166,Puntallana,"La Palma, Santa Cruz de Tenerife",
63000,1.0,1.0,1,84405208,38,34,Barlovento,"La Palma, Santa Cruz de Tenerife",
80000,1.0,1.0,1,84405210,48,44,Barlovento,"La Palma, Santa Cruz de Tenerife",
63000,1.0,1.0,1,84405211,37,33,Barlovento,"La Palma, Santa Cruz de Tenerife",
300000,2.0,5.0,0,26488143,173,300,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
215000,6.0,14.0,0,38980556,320,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
60500,1.0,1.0,7,31699138,61,45,Breña Baja,"La Palma, Santa Cruz de Tenerife",
74600,1.0,0.0,6,34194314,91,40,Breña Baja,"La Palma, Santa Cruz de Tenerife",
70000,1.0,3.0,10,28549520,325,,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
153000,3.0,5.0,4,30752860,200,300,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
169000,2.0,5.0,0,36622409,590,,Barlovento,"La Palma, Santa Cruz de Tenerife",
240000,1.0,4.0,3,31379805,400,168,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",1900
265000,3.0,5.0,1,32028135,160,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
200000,3.0,4.0,12,81291424,128,93,Breña Alta,"La Palma, Santa Cruz de Tenerife",2000
122000,2.0,3.0,1,1620378,99,83,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
460000,3.0,4.0,0,83200122,3750,,El Paso,"La Palma, Santa Cruz de Tenerife",1990
240000,2.0,3.0,11,83644604,218,191,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
125500,1.0,3.0,1,38177848,97,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
122100,2.0,3.0,1,81409958,98,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
106100,2.0,3.0,1,81409965,88,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
106100,2.0,3.0,1,81409967,88,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
73800,2.0,3.0,1,81409968,45,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
160000,2.0,3.0,1,84217747,110,92,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
99000,1.0,3.0,1,84670586,86,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
367500,1.0,4.0,0,84673590,249,,El Paso,"La Palma, Santa Cruz de Tenerife",
40000,1.0,1.0,1,84902631,33,29,Fuencaliente de la Palma,"La Palma, Santa Cruz de Tenerife",
60000,1.0,1.0,1,84902632,54,45,Fuencaliente de la Palma,"La Palma, Santa Cruz de Tenerife",
80000,1.0,3.0,1,84902633,82,62,Fuencaliente de la Palma,"La Palma, Santa Cruz de Tenerife",
225000,2.0,3.0,5,84682726,122,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
480000,2.0,5.0,10,27186966,10000,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
237000,1.0,4.0,2,28859320,2000,,El Paso,"La Palma, Santa Cruz de Tenerife",
110000,2.0,3.0,0,28980910,700,,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
120000,1.0,3.0,0,30853406,500,100,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
80000,1.0,3.0,2,31413733,77,75,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",1980
70000,1.0,2.0,4,33055349,174,,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
250000,3.0,3.0,2,30865279,180,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
85000,4.0,6.0,10,36413918,173,,Puntagorda,"La Palma, Santa Cruz de Tenerife",
90000,1.0,2.0,2,36779554,1251,,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
89000,2.0,3.0,0,39623439,207,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
394000,4.0,5.0,0,39631988,577,290,Breña Alta,"La Palma, Santa Cruz de Tenerife",
175000,2.0,2.0,11,40486078,115,50,Tazacorte,"La Palma, Santa Cruz de Tenerife",
189000,1.0,3.0,0,40511442,250,200,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
415000,1.0,3.0,11,40511934,20223,,Tijarafe,"La Palma, Santa Cruz de Tenerife",
65000,1.0,1.0,1,40447489,40,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
260000,2.0,4.0,10,84318144,270,230,Tazacorte,"La Palma, Santa Cruz de Tenerife",
110000,1.0,3.0,1,84462294,95,94,Tazacorte,"La Palma, Santa Cruz de Tenerife",
298000,2.0,2.0,0,83774473,1913,70,Tazacorte,"La Palma, Santa Cruz de Tenerife",
120000,1.0,1.0,4,84374754,65,60,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
540000,2.0,3.0,0,34468953,1000,,El Paso,"La Palma, Santa Cruz de Tenerife",
120000,2.0,4.0,0,38264692,107,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
69000,1.0,1.0,7,34836262,154,,Puntallana,"La Palma, Santa Cruz de Tenerife",
145000,1.0,1.0,0,39877612,1200,50,Garafia,"La Palma, Santa Cruz de Tenerife",
69000,1.0,1.0,0,39903868,154,,Puntallana,"La Palma, Santa Cruz de Tenerife",
155000,2.0,3.0,10,40471107,520,105,Fuencaliente de la Palma,"La Palma, Santa Cruz de Tenerife",
120000,2.0,3.0,1,81221895,406,357,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
82000,1.0,1.0,1,82847165,55,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
285000,2.0,6.0,5,84324017,262,120,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
165000,2.0,4.0,1,84394120,93,78,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
150000,1.0,2.0,2,83705964,51,,Puntagorda,"La Palma, Santa Cruz de Tenerife",
367500,3.0,4.0,7,84605075,195,195,El Paso,"La Palma, Santa Cruz de Tenerife",2002
84300,2.0,3.0,1,37841663,86,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
108200,3.0,3.0,7,82124753,129,100,Garafia,"La Palma, Santa Cruz de Tenerife",
165000,3.0,3.0,11,82837379,120,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
190000,1.0,3.0,2,82950484,120,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
840000,3.0,5.0,7,39200708,2000,260,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
550000,2.0,5.0,7,39200710,306,300,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
90500,1.0,1.0,1,38935470,78,58,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
78500,1.0,2.0,1,31837116,72,56,Tazacorte,"La Palma, Santa Cruz de Tenerife",
110000,2.0,2.0,1,83487516,91,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
329000,1.0,3.0,0,83774417,1000,110,El Paso,"La Palma, Santa Cruz de Tenerife",
495000,2.0,2.0,7,84452501,3200,15,Tazacorte,"La Palma, Santa Cruz de Tenerife",
265000,3.0,5.0,7,84452991,1850,300,Puntallana,"La Palma, Santa Cruz de Tenerife",
69000,1.0,2.0,7,36326998,2175,,Puntallana,"La Palma, Santa Cruz de Tenerife",
100000,1.0,2.0,1,82869206,65,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
85000,2.0,3.0,1,82870751,110,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
169000,1.0,2.0,5,85026030,153,,Barlovento,"La Palma, Santa Cruz de Tenerife",
167000,1.0,2.0,5,85026031,155,,Barlovento,"La Palma, Santa Cruz de Tenerife",
108000,1.0,2.0,1,85026034,67,,Barlovento,"La Palma, Santa Cruz de Tenerife",
89000,2.0,1.0,1,85043195,69,,El Paso,"La Palma, Santa Cruz de Tenerife",
100000,1.0,0.0,6,32238192,65,,Breña Baja,"La Palma, Santa Cruz de Tenerife",
85000,2.0,4.0,2,31413646,795,85,Barlovento,"La Palma, Santa Cruz de Tenerife",1955
90000,1.0,4.0,0,39676305,2600,,Puntallana,"La Palma, Santa Cruz de Tenerife",1910
98000,2.0,2.0,1,83239454,112,94,Breña Alta,"La Palma, Santa Cruz de Tenerife",
150000,1.0,4.0,7,83384512,182,135,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
155000,1.0,3.0,7,83520116,1100,,Puntallana,"La Palma, Santa Cruz de Tenerife",
127313,2.0,3.0,5,84298733,88,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
121800,2.0,3.0,5,84298734,88,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
399000,2.0,4.0,7,84395711,301,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
160000,1.0,2.0,5,85026039,140,,Barlovento,"La Palma, Santa Cruz de Tenerife",
110000,1.0,2.0,0,84445206,209,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
257500,3.0,3.0,12,28847134,156,,San Andrés y Sauces,"La Palma, Santa Cruz de Tenerife",
420000,4.0,6.0,0,31345279,520,290,Breña Alta,"La Palma, Santa Cruz de Tenerife",2000
850000,4.0,7.0,0,33983972,4500,340,Puntallana,"La Palma, Santa Cruz de Tenerife",1989
155000,2.0,3.0,1,34362576,126,109,Breña Baja,"La Palma, Santa Cruz de Tenerife",
430000,3.0,8.0,10,34720732,627,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
145000,2.0,4.0,1,35358699,136,105,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
217000,2.0,3.0,1,35467257,135,131,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
280000,3.0,5.0,0,37840291,1300,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
380000,2.0,3.0,3,39103200,120,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
649000,5.0,9.0,10,39716678,5000,,El Paso,"La Palma, Santa Cruz de Tenerife",
235000,1.0,2.0,0,39907500,4000,100,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",2001
216000,3.0,3.0,11,81473250,128,,Breña Alta,"La Palma, Santa Cruz de Tenerife",2002
124000,1.0,2.0,11,81147558,96,90,El Paso,"La Palma, Santa Cruz de Tenerife",
91000,1.0,1.0,1,81796575,82,70,Breña Baja,"La Palma, Santa Cruz de Tenerife",
